,Random,Trivial,RBF-SVM,RF,ExtraTrees,AdaBoost,GradBoost,GP,LogisticReg,MLP
0,,,,0.014460116364455797,0.0,0.009188635752981445,0.009050045802217256,,0.0,
1,,,,0.007204800221341555,0.018590562267925114,0.015197217635549745,0.016082614472942035,,0.0,
2,,,,0.0039297321182772465,0.01379996331154974,0.05835972004417076,0.020111742444783455,,0.0,
3,,,,0.03462913709946545,0.016621393480686475,0.052658094979113425,0.11977628231857855,,0.0,
4,,,,0.0028017779561604846,0.01402684976829576,0.062053569851734235,0.000728693541941245,,0.0,
5,,,,0.06461614247982797,0.06331998604434352,0.0,0.000492927717268775,,0.0,
6,,,,0.03508769017343806,0.0,0.014918663457203343,0.01578189159319162,,0.0,
7,,,,0.030585667364312657,0.016505481412194427,0.0333638070196772,0.007972995180121168,,0.0,
8,,,,0.007099021606261084,0.028807092850588023,0.04112697080921117,0.02321173616972471,,0.0,
9,,,,0.009480854604765214,0.00048204543466174264,0.029700653789131243,0.04176750421126791,,0.0,
10,,,,0.03100618631992654,0.0,0.0,0.015674724921712735,,0.0,
11,,,,0.015500758337333737,0.005200613686909773,0.02088489185427659,0.040206875294450634,,0.0,
12,,,,0.03583552774801728,0.03018550998361329,0.022433200748235044,0.0,,0.0,
13,,,,0.01489869529761197,0.00686143416961566,0.0,0.02171213922994446,,0.0,
14,,,,0.0,0.015741687475797694,0.015470800664807202,0.0,,0.0,
15,,,,0.0,0.0,0.0,0.0,,0.0,
16,,,,0.0,0.0,0.0,0.0,,0.0,
17,,,,0.0,0.0,0.0,0.0,,0.0,
18,,,,0.0,0.0,0.0,0.0,,0.0,
19,,,,0.0,0.0,0.0,0.0,,0.0,
20,,,,0.013514031246860736,0.045363055690506096,0.05595356492764847,0.001632470560253527,,0.0,
21,,,,0.004220241528814126,0.011417371912449972,0.008025318924142634,0.0,,0.0,
22,,,,0.04087664738487889,0.0,0.022892241073703842,0.013056905222560984,,0.0,
23,,,,0.0,0.010429261734311768,0.023833426226335656,0.0,,0.0,
24,,,,0.020393780349496925,0.05061370094813393,0.04398577334494258,0.034915256014126185,,0.0,
25,,,,0.02067213303484997,0.009655408645868316,0.016386976167333586,0.0014665067342782083,,0.0,
26,,,,0.026627856778488272,0.02441612425234781,0.0,0.0,,0.0,
27,,,,0.023083977208832995,0.024607670116135717,0.012511106622513262,0.024926662058544963,,0.0,
28,,,,0.0,0.008017504885667054,0.013305311966389921,0.0,,0.0,
29,,,,0.02537391760995965,0.006660543163348201,0.0,4.428800407699179e-05,,0.0,
30,,,,0.0,0.0,0.0,0.0,,0.0,
31,,,,0.0,0.0,0.0,0.0,,0.0,
32,,,,0.0,0.0,0.0,0.0,,0.0,
33,,,,0.0,0.0,0.0,0.0,,0.0,
34,,,,0.0,0.0,0.0,0.0,,0.0,
35,,,,0.0,0.025632473756752223,0.0,0.004134124446115642,,0.0,
36,,,,0.015409994096341117,0.026549842789617306,0.024169624584488965,0.06275660524134719,,0.0,
37,,,,0.006705716242811065,0.009487138050977095,0.046239975662326106,0.034437534843668446,,0.0,
38,,,,0.015385542504819178,0.004712961768210755,0.04598754513242829,0.008186347437885133,,0.0,
39,,,,0.012639225360434889,0.08043059246586824,0.013315129317820251,0.06180480637093844,,0.0,
40,,,,0.0,0.0,0.0,0.0,,0.0,
41,,,,0.0,0.0,0.0,0.0,,0.0,
42,,,,0.0,0.0,0.0,0.0,,0.0,
43,,,,0.0,0.0,0.0,0.0,,0.0,
44,,,,0.0,0.0,0.0,0.0,,0.0,
45,,,,0.005644679482129261,0.021802009498794597,0.0024961722231721852,0.0,,0.0,
46,,,,0.010985240777380978,0.021755310514635962,0.0,0.00590356738454639,,0.0,
47,,,,0.024881416257789758,0.011198709079169278,0.011498968481401951,0.0,,0.0,
48,,,,0.0076732183365558785,0.027440774592236945,0.0,0.01741349165583182,,0.0,
49,,,,0.010438905134019523,0.026624671435341578,0.02470213113260368,0.024206271736240705,,0.0,
50,,,,0.05144541107904057,0.0,0.014091425206392918,0.044268154047289246,,0.0,
51,,,,0.006808145938349994,0.03835587999089635,0.0,0.003027670481717201,,0.0,
52,,,,0.03152631892641785,0.0,0.0,0.015373897016632634,,0.0,
53,,,,0.0069139060612438035,0.028778351879319698,0.024961158825535047,0.08695831263535421,,0.0,
54,,,,0.03770716096973573,0.012433072537431826,5.4591230320968706e-06,0.0,,0.0,
55,,,,0.005119200157268998,0.03765161888487865,0.0024734841186671006,5.023806293242768e-05,,0.0,
56,,,,0.007381151175901629,0.019153367872184187,0.010132216297839959,0.0,,0.0,
57,,,,0.009641183326307439,0.0036890550841363486,0.04478292109146277,0.0004986104148916673,,0.0,
58,,,,0.012607817182062104,0.011519597580692525,0.0044470343350035005,0.0,,0.0,
59,,,,0.018335115729659696,0.0,0.002074776897989521,0.030955684394454768,,0.0,
60,,,,0.08729174251799457,0.05145464738025189,0.027233865202992306,8.972077913789553e-07,,0.0,
61,,,,0.10743027519834783,0.06443247940918703,0.07214127255810598,0.11560042909238889,,0.0076530178877060595,
62,,,,0.02612994071201149,0.05557418419446745,0.056996893949636016,0.07581109603798844,,-0.009293958844959002,
