,Mean,Median,RF,ExtraTrees,GradBoost,AdaBoost,GP,ElasticNet,MLP
0,,,0.0005984457632597193,0.022133410285666216,0.012926339870048284,0.017057081519334084,,-0.0,
1,,,0.005486295932632853,0.018515463828886938,0.005693416597787856,0.02169706441960521,,-0.0,
2,,,0.0067625119175882455,0.01011633722166477,0.0,0.04711913144961882,,-0.0,
3,,,0.011617946161886186,0.05313280804832271,0.13660686053280854,0.049937890807524185,,0.0,
4,,,0.02532362851159591,0.026647817614706876,0.0,0.015478305594427037,,-0.0,
5,,,0.0,0.01668737404355484,0.007299156198775669,0.006581037057461407,,-0.0,
6,,,0.02351582677983933,4.298049873118639e-05,0.01687872348836375,5.451503827777284e-06,,0.0,
7,,,5.2631693747761005e-05,0.0,0.015492587168034002,0.02120957739889056,,-0.0,
8,,,0.006219730102702797,0.025370436957473506,0.10113497601541226,0.03279485025760388,,0.0,
9,,,0.07563152738101024,0.0522911851613214,0.06031371243103641,0.011061215702325088,,-0.0,
10,,,0.0,0.00017272117127504555,0.0,0.0070200333647290145,,-0.0,
11,,,8.384920544139945e-05,0.007668202953528982,0.0,2.2964522349054245e-05,,0.0,
12,,,0.009458501728233646,0.007160756155387399,0.00018279319162112473,0.009197764799317233,,-0.0,
13,,,0.0,0.005447263031321349,0.002806895277131774,0.022688264627903274,,0.0,
14,,,0.010669069690080522,0.025425610188319552,0.007047514766890237,1.8368903806298182e-05,,-0.0,
15,,,0.0,0.0,0.0,0.0,,0.0,
16,,,0.0,0.0,0.0,0.0,,0.0,
17,,,0.0,0.0,0.0,0.0,,0.0,
18,,,0.0,0.0,0.0,0.0,,0.0,
19,,,0.0,0.0,0.0,0.0,,0.0,
20,,,0.005173199587625356,0.02494986205390067,0.0,0.017623354092465224,,-0.0,
21,,,0.013132946471275702,0.006977575329177928,0.0,0.009139713700396623,,0.0,
22,,,0.10154175694618964,0.035260171699559154,0.032510217877525054,0.03161544614326358,,-0.0,
23,,,0.03847790263362366,0.0,0.014983394933871465,0.030848418747996854,,0.0,
24,,,0.007122362546274683,0.0052266050800013515,0.022374860078574327,0.03672064429905083,,-0.0,
25,,,0.029154893721666842,0.013155711711990852,6.15355796297622e-05,0.01431767105805754,,-0.0,
26,,,0.006584359967138927,0.018008532204240486,0.000686720378829114,0.010008683370891709,,0.0,
27,,,0.01870515446551276,0.006960426731071974,0.023913575669972858,0.024473239879204172,,-0.0,
28,,,0.0220374290858358,0.009479019635862066,0.0,0.011136177655107365,,0.0,
29,,,0.0,0.020679651393105705,0.0,0.01979220147317834,,-0.0,
30,,,0.0,0.0,0.0,0.0,,0.0,
31,,,0.0,0.0,0.0,0.0,,0.0,
32,,,0.0,0.0,0.0,0.0,,0.0,
33,,,0.0,0.0,0.0,0.0,,0.0,
34,,,0.0,0.0,0.0,0.0,,0.0,
35,,,0.0,0.032752355259551134,0.002923935453680427,0.032824803267110264,,-0.0,
36,,,0.0003622146128780505,0.0023716524134684428,0.0559096961555133,0.05342635218752597,,0.0,
37,,,0.022092706273309788,9.190009546026437e-05,0.015094262892321133,0.03347260575256073,,0.0,
38,,,0.06508356025372106,0.008465893195379619,0.007312987631564722,0.036440272862290894,,0.0,
39,,,0.0196920716165787,0.010523356318038213,0.044460225465588296,0.02166910186580457,,-0.0,
40,,,0.0,0.0,0.0,0.0,,0.0,
41,,,0.0,0.0,0.0,0.0,,0.0,
42,,,0.0,0.0,0.0,0.0,,0.0,
43,,,0.0,0.0,0.0,0.0,,0.0,
44,,,0.0,0.0,0.0,0.0,,0.0,
45,,,0.0,0.0,9.378993999354152e-05,0.0,,-0.0,
46,,,0.006726413495614944,0.003661173554836937,7.431712340751573e-05,0.005588692683590252,,0.0,
47,,,0.01150384716241052,0.0058164635586471945,0.0,0.011371661095458776,,-0.0,
48,,,0.007552629094310884,0.02019125017194771,0.026194388593990862,0.005448902097329269,,0.0,
49,,,0.0,0.03585564784076055,0.00562394100367683,0.003441931409109486,,-0.0,
50,,,0.0,0.0,0.008563001089179085,0.012263309369148863,,-0.0,
51,,,0.011049222354126469,0.03557072727622253,0.0,0.006887297726798814,,0.0,
52,,,0.013502728640172847,0.004663976108489179,0.008958521114540999,0.012142912846982132,,-0.0,
53,,,0.01972881397641831,0.0,0.03766797809165142,0.00812248734562319,,0.0,
54,,,0.015290438075242885,0.03879584839966984,0.008563658648244614,0.022351568942124596,,-0.0,
55,,,3.0222435746406364e-05,0.027286959032585562,0.0010037200219224747,0.0,,-0.0,
56,,,0.019491676848603076,0.02574970325281752,0.008164710056247282,0.006255423466010567,,0.0,
57,,,0.009661662333044828,0.0,0.0,0.04469100242353158,,-0.0,
58,,,0.018108644635933417,0.0,7.038937820248599e-05,0.02881596826703514,,0.0,
59,,,0.0010718071767732741,0.035640049903027285,0.007095888953330465,0.01033417805836545,,-0.0,
60,,,0.014632981552680826,0.022550536064632316,0.015497278170585565,0.015526654716594045,,0.0,
61,,,0.18665017879933254,0.16524858101799716,0.20129181265007606,0.10983842528075466,,-0.00448423248666633,
62,,,0.14041821036993918,0.11325400353739759,0.08452221750997051,0.05152189598791573,,0.0,
