,Random,Trivial,RBF-SVM,RF,ExtraTrees,AdaBoost,GradBoost,GP,LogisticReg,MLP,MLP-big
0,,,,0.029870560753203428,0.028205777547062567,0.01629179695874714,0.010116879526177304,,-33.188219017752665,,
1,,,,0.0,0.015660929339199017,0.028855378250916656,0.0015669988392706894,,0.0,,
2,,,,0.0013106477924956427,0.027277822173671938,0.004718030061299005,0.011990247053787817,,8.143622108051858,,
3,,,,0.009619209844630387,0.010301647707613566,0.03617220278294657,0.0017400719945918097,,0.7069139707158447,,
4,,,,0.031427824532455975,0.038978875679104324,0.007761070985108245,0.03106153347702462,,-1.9450112603572918,,
5,,,,0.05271321263206959,0.011790707082110472,0.029289367303826967,0.03732854406489729,,-49.50279643726487,,
6,,,,0.037049285444410565,0.006107812330076162,0.07034853941460509,0.18292626954803465,,56.45155987514339,,
7,,,,0.03179067480660846,0.023056240105903698,0.02782003070700867,0.010031898060288728,,23.176581371521692,,
8,,,,0.020365156592790836,0.02438415016167339,0.0268463378198207,1.1749330880636195e-06,,-2.3885314831795865,,
9,,,,0.029293623362049083,0.022540189802569596,0.0047741691371658125,0.051089845738519636,,-0.6138649864945349,,
10,,,,0.015029189983134416,0.038231232079826025,0.00028960957987503777,0.0,,-78.50085169652861,,
11,,,,0.004631128131768765,0.019481259250980952,0.03426304185041014,0.01568274736877977,,-12.439918405456387,,
12,,,,0.001489443928664287,0.043349333854035006,0.03135434873941806,0.0,,-28.136175931004246,,
13,,,,0.006722152078762549,0.019621040432174025,0.03878010125543293,0.0,,-2.403360209930876,,
14,,,,0.0446258636293631,0.010574968102179403,0.030460322114585603,0.012464073400677997,,-10.520884870886395,,
15,,,,0.0,0.0,0.0,0.0,,0.0,,
16,,,,0.0,0.0,0.0,0.0,,0.0,,
17,,,,0.0,0.0,0.0,0.0,,0.0,,
18,,,,0.0,0.0,0.0,0.0,,0.0,,
19,,,,0.0,0.0,0.0,0.0,,0.0,,
20,,,,0.03938005222722815,0.025822628798620073,0.013357310232071842,0.025875416492835347,,-66.44571640049256,,
21,,,,0.028373969663192066,0.01246408753666122,0.011805923447487291,0.0057449169027392,,21.270982574721685,,
22,,,,0.011664260368022223,0.013271859516425738,0.01714280396781139,0.007703287289580921,,2.3556830165148908,,
23,,,,0.005366727825863915,0.011298955833190235,0.022608439058532315,0.001266634524923815,,-0.653157580526538,,
