,Random,Trivial,RBF-SVM,RF,ExtraTrees,AdaBoost,GradBoost,GP,LogisticReg,MLP
0,,,,0.006226592530707583,0.0024599125364431493,0.0,0.0,,0.21806358667395423,
1,,,,0.09024132721781326,0.008206035495320157,0.0,0.0,,2.9336743770128266,
2,,,,0.00534729267731237,0.010924403130338066,0.1040630089504522,0.0,,-3.07243641957366,
3,,,,0.0,0.0,0.0,0.0,,0.0,
4,,,,0.015609749387772959,0.013109552063996884,0.0,8.88034587452313e-06,,4.198585611333399,
5,,,,0.017590418473673437,0.011755102040816328,0.1330733853004917,0.06411216837641613,,2.827156082546977,
6,,,,0.0,0.0,0.0,0.0,,0.0,
7,,,,0.0,0.0,7.788068384410416e-10,3.0721617869709646e-05,,-2.3883297920015525,
8,,,,0.0,0.0,0.0,0.0,,0.0,
9,,,,0.02428547079518343,0.03607732472161562,0.10929270359131996,0.04916416473562494,,1.9400186232143364,
10,,,,0.0,0.006792575813741622,0.0,2.02393978340339e-05,,-2.348119891418746,
11,,,,0.027599856369601106,0.0,0.0,0.0,,0.20184223116390781,
12,,,,0.0052621335385294645,0.02192028577562636,0.0,0.0,,-9.054201967021706,
13,,,,0.0,0.00013845458312926388,0.0,0.012994500213879228,,60.49095019051911,
14,,,,0.0,0.0039413264371241765,3.1866310571286148e-06,0.01461723852026091,,14.258023752828812,
15,,,,0.0,0.0,0.0,0.0,,0.0,
16,,,,0.020391188789419704,0.020117887360039926,0.0,0.0010079805585039114,,-37.90857340463782,
17,,,,0.015636915512774296,0.011945644870899708,0.005518587287916532,0.02589930853421266,,-61.858645718508306,
18,,,,0.0,0.0,0.0,0.0,,0.0,
19,,,,0.025171284504656645,0.028483236638009658,0.0,0.0,,-4.038994993943834,
20,,,,0.0,0.0,0.0,0.0,,0.0,
21,,,,0.048009447541617255,0.0193935629536314,0.005032434749895288,0.036827613623062555,,-135.68029664789935,
22,,,,0.0,0.019147774490144914,0.01348620406859002,0.0,,24.406065093754187,
23,,,,0.0,0.015876748607158157,0.012509670178566867,0.0,,2.3216386199053214,
24,,,,0.00814644137224782,0.027685518722769625,0.03903619727609836,0.0,,0.5566430164373608,
25,,,,0.03348385654555119,0.01734847063238882,7.063849408034997e-07,0.030763295244949026,,-2.9149912657475485,
26,,,,0.012902876929570314,0.02895224149463732,7.669181673673805e-07,0.0,,0.45623653430533756,
27,,,,0.0,0.0,0.0,0.0,,0.0,
28,,,,0.0,0.023436586889431694,0.0,0.08177960127045013,,-0.4360562896866875,
29,,,,0.034126623657514454,0.004337645772594755,0.016077236410546765,0.049204248620466455,,1.6641669371059384,
30,,,,0.0,0.0,0.0,0.0,,0.0,
31,,,,0.03203694914090689,0.0297230191503961,0.00011053345827749727,0.03174662887416962,,-0.24818635091091285,
32,,,,0.0,0.0,0.0,0.0,,0.0,
33,,,,0.0029400612512760676,0.027148463028500554,9.196479443040071e-05,0.003892738919180451,,-1.0823534056422255,
34,,,,0.02040194889660584,0.0408073510112328,0.1939181883969403,0.0,,1.3906288391382209,
35,,,,0.03308828063424538,0.07996949519466609,0.0,0.00025356990625454465,,-0.060061794788133296,
36,,,,0.025352969515972608,0.013067968576741331,0.006067320581319129,0.017504885309635697,,0.5419349866897705,
37,,,,0.05766579647142648,0.04407228521626958,1.7073185970700442e-08,0.11091894184925483,,-2.9117063098899116,
38,,,,0.014538639251785026,0.01956503430890136,0.0,0.0016930232480073255,,0.4149819479327366,
39,,,,0.0,0.0,0.0,0.0,,0.0,
40,,,,0.011707579636963283,0.03833111977839363,0.008722248020281693,0.003691671395444934,,-0.5046301754503607,
41,,,,0.042380801434347345,0.009215119732553994,0.06629369318793447,0.0646265118344896,,1.5504264501886198,
42,,,,0.0,0.0,0.0,0.0,,0.0,
43,,,,0.10963467272399001,0.02715952428036279,0.003423187436189987,0.052939110886069854,,-0.2161391084426508,
44,,,,0.0,0.0,0.0,0.0,,0.0,
45,,,,0.026029075148429098,0.0,0.0,0.0,,-1.1035168340235844,
46,,,,0.01750437558773949,0.011764777142113925,0.05232753976177601,0.0,,1.3773734186599942,
47,,,,0.007699162359650688,0.0,0.0,0.0,,-0.05072678580878909,
48,,,,0.0,0.02998101768116763,0.0,0.0,,2.168540468887641,
49,,,,0.0,0.0,0.0,0.0,,2.0347141854964077,
50,,,,0.0,0.0,0.0,0.0,,2.092921692203664,
51,,,,0.0,0.0,0.0,0.0,,0.0,
52,,,,0.0,0.05480378599509863,0.02163217057778812,1.6458187596361782e-05,,3.382196879699886,
53,,,,0.0,0.0,0.0,0.0,,2.0659898286096614,
54,,,,0.0,0.0,0.0,0.0,,0.0,
55,,,,0.03688378393421475,0.016147271474609003,0.017233729232733204,0.0,,1.1563248306978124,
56,,,,0.0,0.0,0.0,0.0,,0.0,
57,,,,0.0,0.0,0.0,0.0,,2.075649555428318,
58,,,,0.021089044193902555,0.05174224371761277,0.0,0.0077454162449487485,,-2.4330642875123663,
59,,,,0.02835261807212643,0.011536540390471047,0.0,0.0,,-0.45009973229667016,
60,,,,0.090463863879794,0.007711370262390669,0.17337493073582216,0.2377791609925683,,0.11550838361798897,
61,,,,0.008592815133538715,0.07270222395301315,0.0,0.033658766380293394,,-0.08895087546051819,
62,,,,0.023606086889140065,0.08250109807564736,0.018710388216471245,0.06710315491268222,,-0.007502560015378142,
