learners,metrics,0,1,2,3,4,5,6,7,8,9
RBF-SVM,test_Recall,0.3609022556390977,0.3283018867924528,0.7245283018867924,0.1509433962264151,0.2,0.4,0.47924528301886793,0.6113207547169811,0.5320754716981132,0.3622641509433962
RBF-SVM,train_Recall,0.5412997903563941,0.5725062866722548,0.5448449287510477,0.5905280804694049,0.5515507124895223,0.5553227158424141,0.5507124895222129,0.6198658843252305,0.5804694048616932,0.6215423302598492
RBF-SVM,test_MCC,0.26111648393354675,-0.031788107353292655,0.0970142500145332,-0.4293568601752759,0.04391498048840908,0.34380011484501255,0.3169522874425906,0.21510046574663874,0.20971449387680466,-0.034998266332523766
RBF-SVM,train_MCC,0.3638256084679743,0.3967748414355178,0.36578932923993274,0.41022779579679486,0.38209060614892654,0.368919411840408,0.36508236321444115,0.3648548447781798,0.38914194260434204,0.3935877147850139
RF,fit_time,0.13239789009094238,0.11883902549743652,0.11526846885681152,0.12975502014160156,0.09542965888977051,0.09386682510375977,0.09518027305603027,0.1000218391418457,0.09642148017883301,0.0968780517578125
RF,score_time,0.018171310424804688,0.01868748664855957,0.01859140396118164,0.01866936683654785,0.018323421478271484,0.018356800079345703,0.018279552459716797,0.018186092376708984,0.01840376853942871,0.01843857765197754
RF,test_Acc,0.39097744360902253,0.47735849056603774,0.5924528301886792,0.2943396226415094,0.5264150943396226,0.6924528301886792,0.5641509433962264,0.6283018867924528,0.6735849056603773,0.5547169811320755
RF,train_Acc,0.6316561844863732,0.6391450125733446,0.6385163453478625,0.6594719195305951,0.6286672254819782,0.6200754400670578,0.6207041072925398,0.6295054484492875,0.6288767812238055,0.6418692372170998
RF,test_F1,0.012195121951219513,0.38307349665924273,0.686046511627907,0.16517857142857145,0.25074626865671645,0.5558583106267031,0.4151898734177215,0.6807131280388979,0.6077097505668935,0.44339622641509424
RF,train_F1,0.5192886456908344,0.5797950219619327,0.6046298418519367,0.6234067207415991,0.5567783891945972,0.539497078994158,0.5484031936127743,0.615819209039548,0.5747899159663865,0.5985435752877614
RF,test_Prec,0.03225806451612903,0.4673913043478261,0.557919621749409,0.20218579234972678,0.6,1.0,0.6307692307692307,0.5965909090909091,0.7613636363636364,0.5911949685534591
RF,train_Prec,0.747244094488189,0.6939252336448598,0.6671724835609509,0.6972524624157594,0.6904466501240695,0.6847195357833655,0.6775585696670777,0.6394404332129964,0.6728499156829679,0.6809192944949225
RF,test_Recall,0.007518796992481203,0.32452830188679244,0.8905660377358491,0.13962264150943396,0.15849056603773584,0.3849056603773585,0.30943396226415093,0.7924528301886793,0.5056603773584906,0.35471698113207545
RF,train_Recall,0.3979035639412998,0.4979044425817267,0.5528080469404861,0.5637049455155071,0.4664710813076278,0.4450963956412406,0.4606035205364627,0.5938809723386421,0.5016764459346186,0.5339480301760269
RF,test_MCC,-0.33976858368579194,-0.04755917201681877,0.23032124926707193,-0.4325498997309238,0.07801894976054939,0.48817799726057487,0.14909986328219496,0.27166117814275204,0.36857838471692034,0.11940224182724112
RF,train_MCC,0.2978679394233843,0.2901051816695019,0.2811947569391742,0.32496015491931735,0.2720459789602991,0.2563618285729192,0.25482485255219034,0.2596708337151883,0.26652244169020245,0.2905881570012053
ExtraTrees,fit_time,0.03578448295593262,0.036745309829711914,0.05549120903015137,0.053574562072753906,0.03223013877868652,0.036182403564453125,0.03580784797668457,0.03534984588623047,0.03192925453186035,0.02902960777282715
ExtraTrees,score_time,0.018254995346069336,0.01867222785949707,0.023013591766357422,0.021520614624023438,0.016567707061767578,0.01666259765625,0.018299579620361328,0.017986774444580078,0.01661849021911621,0.015372753143310547
ExtraTrees,test_Acc,0.36278195488721804,0.5150943396226415,0.6660377358490566,0.3150943396226415,0.4490566037735849,0.6566037735849056,0.6358490566037736,0.6490566037735849,0.5283018867924528,0.5433962264150943
ExtraTrees,train_Acc,0.6121593291404612,0.6341156747694887,0.6133696563285834,0.6460603520536463,0.6133696563285834,0.5913663034367141,0.6003772003352892,0.6064543168482817,0.5932523051131601,0.6093880972338642
ExtraTrees,test_F1,0.005865102639296187,0.47010309278350515,0.7177033492822967,0.21258134490238612,0.033112582781456956,0.5427135678391959,0.49608355091383805,0.6605839416058394,0.17763157894736842,0.4039408866995074
ExtraTrees,train_F1,0.4826621923937361,0.5967667436489608,0.532319391634981,0.6085747392815759,0.46937014667817084,0.5175655616031667,0.46716960044705225,0.521650534895568,0.41729210447313125,0.4778711484593837
ExtraTrees,test_Prec,0.013333333333333334,0.5181818181818182,0.6215469613259669,0.25,0.13513513513513514,0.8120300751879699,0.8050847457627118,0.6395759717314488,0.6923076923076923,0.5815602836879432
ExtraTrees,train_Prec,0.7246011754827876,0.6646090534979424,0.6735086593970494,0.68066355624676,0.7479376718606783,0.6316425120772947,0.7007544006705784,0.6649350649350649,0.7354497354497355,0.7204391891891891
ExtraTrees,test_Recall,0.0037593984962406013,0.43018867924528303,0.8490566037735849,0.18490566037735848,0.018867924528301886,0.4075471698113208,0.3584905660377358,0.6830188679245283,0.1018867924528302,0.30943396226415093
ExtraTrees,train_Recall,0.3618448637316562,0.5414920368818106,0.44006705783738476,0.5502933780385583,0.34199497066219614,0.4383906119027661,0.3503772003352892,0.4291701592623638,0.29128248113998323,0.3575020955574183
ExtraTrees,test_MCC,-0.39430667438508366,0.030633583242699342,0.3568401769214036,-0.383022958615208,-0.1999122662676433,0.36120771559665876,0.326544884550045,0.2988033050614795,0.1083972362814841,0.09820723392909289
ExtraTrees,train_MCC,0.2591296163689411,0.27295568317558855,0.241723483753798,0.2976310485923314,0.2699615923225512,0.19193651213136353,0.23181121453632084,0.22770243548461852,0.23399947100404103,0.2532610683874132
AdaBoost,fit_time,0.774299144744873,0.789463996887207,0.7798430919647217,0.7257153987884521,0.5023775100708008,0.513441801071167,0.5231449604034424,0.5315420627593994,0.4808938503265381,0.4832117557525635
AdaBoost,score_time,0.0278623104095459,0.027158498764038086,0.026636123657226562,0.02381443977355957,0.023878097534179688,0.02484750747680664,0.024071216583251953,0.02466273307800293,0.023281335830688477,0.024587631225585938
AdaBoost,test_Acc,0.49624060150375937,0.44528301886792454,0.4660377358490566,0.3433962264150943,0.4660377358490566,0.5830188679245283,0.6094339622641509,0.6094339622641509,0.4339622641509434,0.4679245283018868
AdaBoost,train_Acc,0.779664570230608,0.7537720033528919,0.7594300083822296,0.7724224643755239,0.757753562447611,0.759639564124057,0.7485331098072087,0.7453897736797989,0.7810142497904442,0.778290025146689
AdaBoost,test_F1,0.4070796460176991,0.3975409836065574,0.5227655986509274,0.25957446808510637,0.3991507430997877,0.524731182795699,0.5766871165644172,0.6336283185840706,0.4163424124513619,0.4426877470355731
AdaBoost,train_F1,0.7697699890470975,0.7460557596714933,0.7558485750744365,0.7659482758620689,0.741733690795353,0.7543371171557078,0.7409326424870466,0.7407723490505653,0.7783669141039237,0.7725709372312983
AdaBoost,test_Prec,0.4946236559139785,0.4349775784753363,0.4725609756097561,0.2975609756097561,0.4563106796116505,0.61,0.6294642857142857,0.5966666666666667,0.42971887550200805,0.46473029045643155
AdaBoost,train_Prec,0.8059633027522936,0.7701918786256136,0.7672711571675302,0.7883762200532387,0.7942583732057417,0.771353482260184,0.7640249332146037,0.7544545849630595,0.7878917990553885,0.793027360988526
AdaBoost,test_Recall,0.3458646616541353,0.3660377358490566,0.5849056603773585,0.23018867924528302,0.35471698113207545,0.46037735849056605,0.5320754716981132,0.6754716981132075,0.4037735849056604,0.4226415094339623
AdaBoost,train_Recall,0.7366876310272537,0.7233864207879296,0.7447611064543168,0.7447611064543168,0.6957250628667225,0.7380553227158424,0.719195305951383,0.7275775356244761,0.7690695725062867,0.7531433361274099
AdaBoost,test_MCC,-0.00788379774540304,-0.11083486040742124,-0.06992941554637311,-0.32155812035381476,-0.06967330142916177,0.17126976771553507,0.22153547011515107,0.2208022264117955,-0.13231686753269017,-0.06441566264008308
AdaBoost,train_MCC,0.5614068414257702,0.5084838248079889,0.5190834541658635,0.5456806245220014,0.5195203712459162,0.5197636485150652,0.49792409186632314,0.49109126906739353,0.5621889434452008,0.5572853019196222
GradBoost,fit_time,0.19637036323547363,0.2072606086730957,0.15773272514343262,0.20390105247497559,0.15667510032653809,0.15693378448486328,0.17815899848937988,0.17893457412719727,0.14938759803771973,0.1425771713256836
GradBoost,score_time,0.0059010982513427734,0.006608486175537109,0.0059850215911865234,0.006634950637817383,0.0057811737060546875,0.00570368766784668,0.006561756134033203,0.006547689437866211,0.005506992340087891,0.005451202392578125
GradBoost,test_Acc,0.5319548872180451,0.44716981132075473,0.5452830188679245,0.24339622641509434,0.5169811320754717,0.7037735849056603,0.5622641509433962,0.5716981132075472,0.5018867924528302,0.48867924528301887
GradBoost,train_Acc,0.6574423480083857,0.672883487007544,0.6659681475272422,0.6779128248113998,0.6586336965632859,0.6492036881810561,0.6611483654652137,0.6628248113998324,0.6749790444258172,0.6737217099748533
GradBoost,test_F1,0.3790523690773067,0.3857442348008386,0.6354009077155824,0.16283924843423797,0.2289156626506024,0.5879265091863517,0.48214285714285715,0.6065857885615251,0.45901639344262296,0.4095860566448801
GradBoost,train_F1,0.5985257985257987,0.6339976553341148,0.6435599284436494,0.6638967854799912,0.5851795263559969,0.5954567423876268,0.6420190391853001,0.6434744072678927,0.653252850435949,0.6503480799461037
GradBoost,test_Prec,0.562962962962963,0.4339622641509434,0.5303030303030303,0.1822429906542056,0.5671641791044776,0.9655172413793104,0.5901639344262295,0.5608974358974359,0.5022421524663677,0.4845360824742268
GradBoost,train_Prec,0.7228486646884273,0.71953166577967,0.6898370086289549,0.6941015089163237,0.745619727449708,0.7031963470319634,0.680431722196152,0.6826516220028209,0.7000479156684236,0.7005321722302854
GradBoost,test_Recall,0.2857142857142857,0.3471698113207547,0.7924528301886793,0.1471698113207547,0.14339622641509434,0.4226415094339623,0.4075471698113208,0.660377358490566,0.4226415094339623,0.35471698113207545
GradBoost,train_Recall,0.5106918238993711,0.5666387259010897,0.6031014249790444,0.636211232187762,0.4815590947191953,0.5163453478625314,0.6077116512992456,0.6085498742665549,0.6123218776194468,0.6068734283319362
GradBoost,test_MCC,0.07343224126554672,-0.10783917106592608,0.10418645221412465,-0.522984093902349,0.05109926019846729,0.4928271103740542,0.13095547423046316,0.1457062069825254,0.003821891738186939,-0.023500697197692117
GradBoost,train_MCC,0.3293915093104867,0.3538476711793528,0.33459159358906615,0.35706972166178935,0.33925486254998055,0.30953479202615364,0.3241532754449731,0.32758532307058624,0.3527386966918447,0.3505909147216002
GP,fit_time,19.24643588066101,18.910691499710083,18.977575063705444,18.889801263809204,17.656890869140625,17.683824062347412,17.766698360443115,17.561275243759155,17.254205465316772,17.27305793762207
GP,score_time,0.3030228614807129,0.3135721683502197,0.3121926784515381,0.30674290657043457,0.30783891677856445,0.3099193572998047,0.3109111785888672,0.3069264888763428,0.29732346534729004,0.2936980724334717
GP,test_Acc,0.5582706766917294,0.4641509433962264,0.5056603773584906,0.3471698113207547,0.5358490566037736,0.6358490566037736,0.6056603773584905,0.5867924528301887,0.5584905660377358,0.47547169811320755
GP,train_Acc,0.9687631027253669,0.9582984073763621,0.9610226320201174,0.9562028499580888,0.9641659681475272,0.9677284157585918,0.9673093042749371,0.9624895222129086,0.9656328583403185,0.9647946353730092
GP,test_F1,0.4309927360774819,0.3879310344827586,0.5633333333333332,0.27615062761506276,0.4225352112676057,0.5458823529411764,0.5777777777777778,0.5697445972495089,0.5084033613445379,0.4184100418410042
GP,train_F1,0.9683180948330853,0.9575421378280349,0.9604927782497876,0.955408576914871,0.9634537294293652,0.9673867005506142,0.9669211195928753,0.96203605514316,0.9651804670912952,0.9642553191489361
GP,test_Prec,0.6054421768707483,0.45226130653266333,0.5044776119402985,0.30985915492957744,0.5590062111801242,0.725,0.6217391304347826,0.5942622950819673,0.5734597156398105,0.4694835680751174
GP,train_Prec,0.9823123382226057,0.9752281616688396,0.9737295434969854,0.9730551933941765,0.9829917139119058,0.9777397260273972,0.9785407725321889,0.9738085015027909,0.9780550774526678,0.9792566983578219
GP,test_Recall,0.33458646616541354,0.33962264150943394,0.6377358490566037,0.2490566037735849,0.33962264150943394,0.4377358490566038,0.539622641509434,0.5471698113207547,0.45660377358490567,0.37735849056603776
GP,train_Recall,0.9547169811320755,0.9404861693210393,0.9476110645431685,0.9383906119027662,0.9446772841575859,0.9572506286672254,0.9555741827326069,0.950544844928751,0.9526404023470243,0.9497066219614417
GP,test_MCC,0.1303084748316535,-0.07403090625436297,0.011737660545701085,-0.3117206592529183,0.07795203905308133,0.29591817714964314,0.21318835653552667,0.17413252677060057,0.1194882291086103,-0.05002924160849306
GP,train_MCC,0.9378963602650818,0.9171789969687358,0.9223771399601773,0.9129852201193132,0.9290379180955292,0.9356622956170503,0.9348761333583174,0.9252431008080224,0.9315802785809905,0.9300127985670379
LogisticReg,fit_time,20.859983921051025,14.219757318496704,23.820881128311157,19.096176624298096,25.730260610580444,15.154199600219727,10.494970798492432,10.820586919784546,16.11265540122986,12.623464822769165
LogisticReg,score_time,0.005361795425415039,0.005548000335693359,0.005208730697631836,0.005087137222290039,0.0054509639739990234,0.00535130500793457,0.004987478256225586,0.0048940181732177734,0.005222320556640625,0.004944562911987305
LogisticReg,test_Acc,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2830188679245283,0.5,0.5
LogisticReg,train_Acc,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5616093880972338,0.5,0.5
LogisticReg,test_F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3014705882352941,0.0,0.0
LogisticReg,train_F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5462039045553145,0.0,0.0
LogisticReg,test_Prec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2939068100358423,0.0,0.0
LogisticReg,train_Prec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5660971223021583,0.0,0.0
LogisticReg,test_Recall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30943396226415093,0.0,0.0
LogisticReg,train_Recall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.527661357921207,0.0,0.0
LogisticReg,test_MCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4345691353896316,0.0,0.0
LogisticReg,train_MCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12350377350400607,0.0,0.0
MLP,fit_time,11.331950664520264,12.743239164352417,11.70192551612854,11.269803285598755,12.729285478591919,12.975575685501099,13.587695360183716,14.242257833480835,9.602603912353516,14.967764377593994
MLP,score_time,0.005954742431640625,0.0061380863189697266,0.00602269172668457,0.005923748016357422,0.005820512771606445,0.005879402160644531,0.006043195724487305,0.006051063537597656,0.006363630294799805,0.006258487701416016
MLP,test_Acc,0.4699248120300752,0.4169811320754717,0.46226415094339623,0.38301886792452833,0.4641509433962264,0.5547169811320755,0.5641509433962264,0.5773584905660377,0.5169811320754717,0.39245283018867927
MLP,train_Acc,0.8023060796645702,0.7778709136630344,0.7755658005029338,0.7870913663034367,0.7696982397317687,0.7799664710813077,0.7552388935456832,0.7768231349538978,0.7801760268231349,0.787929589270746
MLP,test_F1,0.3788546255506608,0.34947368421052627,0.5304777594728172,0.3650485436893203,0.4342629482071713,0.5163934426229508,0.5053533190578159,0.6216216216216216,0.47325102880658443,0.36363636363636365
MLP,train_F1,0.802347516243974,0.772141014617369,0.7746686303387335,0.7884214910453977,0.7652211066011536,0.7795969773299749,0.7576763485477179,0.7815384615384616,0.7745540511497959,0.7933006535947712
MLP,test_Prec,0.4574468085106383,0.3952380952380952,0.47076023391812866,0.376,0.459915611814346,0.5650224215246636,0.5841584158415841,0.5626911314984709,0.5203619909502263,0.3817427385892116
MLP,train_Prec,0.8021793797150042,0.7925860547219771,0.7777777777777778,0.7835264900662252,0.7803921568627451,0.7809083263246426,0.7502054231717338,0.7653676175170752,0.7948831054256726,0.7737051792828685
MLP,test_Recall,0.3233082706766917,0.3132075471698113,0.6075471698113207,0.35471698113207545,0.41132075471698115,0.47547169811320755,0.44528301886792454,0.6943396226415094,0.4339622641509434,0.3471698113207547
MLP,train_Recall,0.8025157232704403,0.7527242246437552,0.7715842414082146,0.7933780385582565,0.7506286672254819,0.778290025146689,0.7652975691533948,0.7984073763621123,0.7552388935456832,0.8139145012573344
MLP,test_MCC,-0.06291610618605574,-0.1697336849583011,-0.07887475404671684,-0.23433797326572087,-0.07210171879663849,0.11083486040742124,0.13208889603203808,0.15913362701103678,0.034440316420712665,-0.2159819276755727
MLP,train_MCC,0.6046122124750901,0.5564460168263698,0.5511490758091714,0.574228123973607,0.5397892095071236,0.5599360895397123,0.5105811156319924,0.5541628568913649,0.5610502782584034,0.5766384156166359
