,"1,2","1,3","1,4","2,3","2,4","3,4"
2830,182.404,186.93399999999997,226.24399999999997,186.93399999999997,226.24399999999997,226.244
2831,180.156,186.478,226.846,186.478,226.846,226.846
2832,180.93,186.052,226.00900000000001,186.052,226.00900000000001,226.009
2833,180.646,186.708,228.139,186.708,228.139,228.139
2834,180.018,186.692,229.385,186.692,229.385,229.385
2835,180.678,186.692,226.68,186.692,226.68,226.68
2836,180.208,187.196,226.33399999999997,187.196,226.33399999999997,226.334
2837,184.182,186.976,226.82799999999997,186.976,226.82799999999997,226.82800000000003
2838,180.44,186.20999999999998,226.41299999999998,186.20999999999998,226.41299999999998,226.413
2839,180.004,187.777,226.51599999999996,187.777,226.51599999999996,226.51699999999997
2840,180.458,186.039,226.07599999999996,186.039,226.07599999999996,226.077
2841,180.448,186.708,227.66400000000002,186.708,227.66400000000002,227.66400000000002
2842,180.386,187.188,226.61,187.188,226.61,226.60999999999996
2843,181.014,186.202,227.61599999999999,186.202,227.61599999999999,227.61599999999999
2844,182.918,187.59199999999998,226.27799999999996,187.59199999999998,226.27799999999996,226.27800000000002
2845,183.366,189.80000000000004,226.07100000000003,189.80000000000004,226.07100000000003,226.071
2846,180.158,186.98799999999997,227.68,186.98799999999997,227.68,227.68
2847,180.688,186.268,227.28199999999998,186.268,227.28199999999998,227.28199999999998
2848,180.994,186.05700000000002,226.849,186.05700000000002,226.849,226.85000000000002
2849,182.842,186.434,227.572,186.434,227.572,227.572
2850,183.154,186.154,227.41200000000003,186.154,227.41200000000003,227.41200000000003
2851,180.812,186.506,226.30800000000002,186.506,226.30800000000002,226.30800000000002
2852,180.176,186.94599999999997,226.75199999999998,186.94599999999997,226.75199999999998,226.752
2853,180.834,186.722,226.01299999999998,186.722,226.01299999999998,226.013
2854,180.51,188.226,229.152,188.226,229.152,229.152
2855,181.89,186.428,226.21699999999998,186.428,226.21699999999998,226.21699999999998
2856,180.064,187.786,227.20999999999998,187.786,227.20999999999998,227.21
2857,180.038,187.126,228.34,187.126,228.34,228.34
2858,180.072,188.725,226.57099999999997,188.725,226.57099999999997,226.57
2859,180.29,186.35999999999999,226.61,186.35999999999999,226.61,226.61
2860,181.46,187.568,226.38100000000003,187.568,226.38100000000003,226.38100000000003
2861,180.258,187.57,228.31,187.57,228.31,228.31
2862,180.138,187.95100000000002,227.185,187.95100000000002,227.185,227.18600000000004
2863,181.1,186.932,232.76199999999997,186.932,232.76199999999997,232.76199999999997
2864,183.618,187.263,226.095,187.263,226.095,226.096
2865,180.28,187.291,226.962,187.291,226.962,226.961
2866,180.08,189.146,226.132,189.146,226.132,226.132
2867,180.078,186.18,227.56,186.18,227.56,227.56
2868,183.122,189.056,227.04800000000006,189.056,227.04800000000006,227.048
2869,180.34,188.65,227.47199999999998,188.65,227.47199999999998,227.472
2870,180.006,186.5,229.04399999999998,186.5,229.04399999999998,229.04399999999998
2871,181.276,186.78000000000003,226.049,186.78000000000003,226.049,226.04899999999998
2872,180.744,186.575,226.25400000000002,186.575,226.25400000000002,226.255
2873,181.252,186.55,227.53,186.55,227.53,227.53
2874,180.292,186.589,227.863,186.589,227.863,227.86200000000002
2875,183.332,186.564,226.405,186.564,226.405,226.405
2876,180.248,188.35299999999998,226.625,188.35299999999998,226.625,226.626
2877,181.09,187.07100000000003,227.11700000000002,187.07100000000003,227.11700000000002,227.118
2878,180.106,188.3,228.752,188.3,228.752,228.752
2879,181.356,187.999,226.457,187.999,226.457,226.456
2880,183.58,186.546,226.243,186.546,226.243,226.243
2881,180.16,186.709,227.58100000000002,186.709,227.58100000000002,227.582
2882,180.874,186.564,226.05399999999997,186.564,226.05399999999997,226.054
2883,181.01,189.166,226.435,189.166,226.435,226.435
2884,181.04,186.116,227.00600000000003,186.116,227.00600000000003,227.00600000000003
2885,180.786,186.788,226.12100000000004,186.788,226.12100000000004,226.12099999999998
2886,180.238,186.212,226.00799999999998,186.212,226.00799999999998,226.00799999999998
2887,185.016,187.37800000000001,226.404,187.37800000000001,226.404,226.404
2888,180.376,189.502,226.164,189.502,226.164,226.16400000000002
2889,181.868,186.572,228.69399999999996,186.572,228.69399999999996,228.69400000000002
2890,180.634,186.258,226.72000000000003,186.258,226.72000000000003,226.72000000000003
2891,180.684,190.135,228.86499999999998,190.135,228.86499999999998,228.86599999999999
2892,181.636,187.061,226.486,187.061,226.486,226.485
2893,181.69,187.24200000000002,226.294,187.24200000000002,226.294,226.29399999999998
2894,180.828,186.287,226.195,186.287,226.195,226.194
2895,180.862,187.09300000000002,226.21500000000003,187.09300000000002,226.21500000000003,226.216
2896,180.636,189.20000000000002,226.27500000000003,189.20000000000002,226.27500000000003,226.275
2897,180.48,186.88,226.76999999999998,186.88,226.76999999999998,226.77000000000004
2898,180.178,190.906,226.44400000000002,190.906,226.44400000000002,226.44400000000002
2899,181.218,186.768,228.56,186.768,228.56,228.55999999999997
2900,180.106,186.60299999999998,226.051,186.60299999999998,226.051,226.05
2901,180.568,187.21,226.69199999999998,187.21,226.69199999999998,226.692
2902,181.408,186.332,229.28799999999998,186.332,229.28799999999998,229.288
2903,182.514,186.378,227.178,186.378,227.178,227.178
2904,180.06,186.14600000000002,226.219,186.14600000000002,226.219,226.219
2905,180.256,186.135,227.25099999999998,186.135,227.25099999999998,227.25
2906,182.428,186.662,226.648,186.662,226.648,226.64800000000002
2907,180.31,186.352,227.11399999999998,186.352,227.11399999999998,227.11399999999998
2908,180.492,186.22599999999997,226.07399999999998,186.22599999999997,226.07399999999998,226.074
2909,183.512,188.726,226.62099999999998,188.726,226.62099999999998,226.62100000000004
2910,180.136,186.40200000000002,226.23200000000003,186.40200000000002,226.23200000000003,226.232
2911,181.518,191.388,227.26100000000002,191.388,227.26100000000002,227.26100000000002
2912,181.458,186.089,226.70100000000002,186.089,226.70100000000002,226.70000000000002
2913,180.678,187.69500000000002,227.35,187.69500000000002,227.35,227.35099999999997
2914,180.53,186.246,226.541,186.246,226.541,226.541
2915,181.596,187.428,227.25799999999998,187.428,227.25799999999998,227.25799999999998
2916,180.038,187.5,227.47900000000004,187.5,227.47900000000004,227.47900000000004
2917,181.134,186.10799999999998,226.95,186.10799999999998,226.95,226.95
2918,186.64000000000001,186.008,226.538,186.64,226.53799999999995,226.538
2919,180.142,187.305,226.018,187.305,226.018,226.017
2920,181.014,186.57,228.13,186.57,228.13,228.13
2921,180.332,189.228,226.335,189.228,226.335,226.335
2922,180.356,186.454,226.454,186.454,226.454,226.454
2923,181.768,186.49,226.878,186.49,226.878,226.87800000000004
2924,180.774,187.774,226.623,187.774,226.623,226.623
2925,182.18,186.632,226.268,186.632,226.268,226.268
2926,182.116,186.12800000000001,226.99400000000003,186.12800000000001,226.99400000000003,226.994
2927,180.758,189.722,232.56400000000002,189.722,232.56400000000002,232.56400000000002
2928,182.822,186.112,226.01700000000002,186.112,226.01700000000002,226.017
2929,181.016,186.585,226.17399999999998,186.585,226.17399999999998,226.173
2930,182.136,186.65200000000002,226.38600000000002,186.65200000000002,226.38600000000002,226.386
2931,180.206,186.088,226.851,186.088,226.851,226.851
2932,180.548,186.19600000000003,226.11,186.19600000000003,226.11,226.10999999999999
2933,181.338,186.529,226.06900000000002,186.529,226.06900000000002,226.06799999999998
2934,181.226,186.984,226.278,186.984,226.278,226.278
2935,180.238,186.154,227.62,186.154,227.62,227.62
2936,185.08,187.704,226.10200000000003,187.704,226.10200000000003,226.102
2937,180.732,188.146,227.65200000000002,188.146,227.65200000000002,227.65200000000002
2938,180.556,187.084,226.90700000000004,187.084,226.90700000000004,226.907
2939,180.1,186.972,226.84000000000003,186.972,226.84000000000003,226.84000000000003
2940,180.038,186.122,226.72,186.122,226.72,226.72
2941,182.214,186.825,226.16400000000002,186.825,226.16400000000002,226.165
2942,180.142,186.058,226.918,186.058,226.918,226.918
2943,180.35,187.21,227.26800000000003,187.21,227.26800000000003,227.26800000000003
2944,183.052,187.17,226.30399999999997,187.17,226.30399999999997,226.304
2945,181.766,186.489,226.837,186.489,226.837,226.836
2946,185.008,187.399,228.181,187.399,228.181,228.18
2947,182.162,186.709,226.862,186.709,226.862,226.86100000000002
2948,181.418,186.12500000000003,226.16400000000002,186.12500000000003,226.16400000000002,226.163
2949,182.554,186.044,230.79700000000003,186.044,230.79700000000003,230.79700000000003
2950,180.868,186.392,226.2,186.392,226.2,226.2
2951,180.82,186.736,226.87,186.736,226.87,226.87
2952,182.35,186.562,227.594,186.562,227.594,227.594
2953,180.148,186.39000000000001,227.024,186.39000000000001,227.024,227.024
2954,181.652,189.393,226.83499999999998,189.393,226.83499999999998,226.834
2955,181.51,187.559,226.087,187.559,226.087,226.086
2956,180.918,186.554,227.122,186.554,227.122,227.122
2957,181.364,187.316,227.916,187.316,227.916,227.916
2958,180.3,186.151,227.78400000000002,186.151,227.78400000000002,227.785
2959,180.406,186.536,229.968,186.536,229.968,229.968
2960,180.476,187.701,226.509,187.701,226.509,226.51
2961,181.088,187.529,226.17700000000002,187.529,226.17700000000002,226.176
2962,181.578,186.532,228.63,186.532,228.63,228.63
2963,180.04,186.31199999999998,228.03599999999997,186.31199999999998,228.03599999999997,228.036
2964,181.13,187.468,226.20600000000002,187.468,226.20600000000002,226.20600000000002
2965,180.656,186.033,226.478,186.033,226.478,226.47700000000003
2966,182.216,186.968,226.982,186.968,226.982,226.982
2967,180.294,187.22,227.18,187.22,227.18,227.17999999999998
2968,181.754,187.612,226.07799999999997,187.612,226.07799999999997,226.078
2969,181.138,186.446,227.414,186.446,227.414,227.414
2970,180.298,186.429,226.683,186.429,226.683,226.68199999999996
2971,180.77,186.958,227.096,186.958,227.096,227.096
2972,180.384,186.061,226.18199999999996,186.061,226.18199999999996,226.183
