ebl,ibl,"(4,(1,(2,3)));","(4,(2,(1,3)));","(4,(3,(1,2)));"
10,0.02,0.22201197381890372,0.2186617861463536,0.5593262400347427
10,0.03,0.2189879269088536,0.21527626713073744,0.565735805960409
10,0.04,0.14676958866448134,0.14608226710373268,0.7071481442317858
10,0.06,0.22496625506174076,0.22401639754036892,0.5510173473978903
10,0.07,0.14563333333333334,0.14800000000000002,0.7063666666666667
10,0.08,0.23489892627916745,0.22755083678243654,0.537550236938396
10,0.09,0.14812248856865734,0.13975336012193432,0.7121241513094083
10,0.11,0.23054427687548334,0.2261697602474865,0.5432859628770301
10,0.12,0.14405510631925728,0.1390454409322334,0.7168994527485093
10,0.13,0.12113155047147935,0.11816354923481218,0.7607049002937084
10,0.14,0.3350481247925656,0.3264188516428809,0.3385330235645536
10,0.15,0.21367945717190345,0.20798165354516868,0.5783388892829279
10,0.16,0.18953430736186186,0.18165081313286285,0.6288148795052754
10,0.17,0.2538233843117908,0.25305596667214825,0.493120649016061
10,0.18,0.03183962264150944,0.021226415094339618,0.9469339622641508
10,0.2,0.1958574232217684,0.19545960855036332,0.6086829682278683
10,0.25,0.2071528100325128,0.20829611633141595,0.5845510736360713
10,0.5,0.1925018934612472,0.1935117394597324,0.6139863670790204
10,0.75,0.28620903254871044,0.2805214551188197,0.43326951233246985
10,1.0,0.1765543185399827,0.17192821920593768,0.6515174622540796
10,1.25,0.2749050467939329,0.2683886502991336,0.4567063029069334
10,1.5,0.21099744245524296,0.20728176422332675,0.5817207933214303
10,1.75,0.2247567617894884,0.22365501295718695,0.5515882252533246
10,2.25,0.20707791050098054,0.1937065430558032,0.5992155464432163
10,2.5,0.2325914307765081,0.22498568476610156,0.5424228844573904
10,2.75,0.2549487068342725,0.2485190001444878,0.4965322930212397
10,3.0,0.16351354988024436,0.1620334239349821,0.6744530261847735
10,3.25,0.2084610062271424,0.20717604032816053,0.584362953444697
10,3.75,0.33230926779313874,0.3261648745519713,0.3415258576548899
10,4.0,0.19588182632050136,0.198985377499254,0.6051327961802447
10,4.5,0.2349967804249839,0.2346748229233741,0.530328396651642
10,5.5,0.27055386971441536,0.269249312271348,0.4601968180142367
10,6.0,0.2570987329332069,0.25285177775437856,0.4900494893124144
10,6.5,0.05387818844351901,0.04711087975013014,0.8990109318063508
10,7.0,0.2387257724045289,0.2354634427173287,0.5258107848781424
10,7.5,0.1961699824062796,0.1955271349303018,0.6083028826634186
10,8.0,0.2992284311433248,0.29233107318213697,0.4084404956745382
10,9.0,0.043306204733816175,0.040095572313895315,0.9165982229522884
10,10.5,0.19827272727272727,0.19165454545454547,0.6100727272727273
10,11.5,0.2674960174139336,0.2621696885678499,0.4703342940182165
10,12.5,0.33424735249621784,0.3264939485627837,0.3392586989409985
10,13.0,0.2054,0.20065999999999998,0.5939399999999999
10,13.5,0.26855999999999997,0.26798,0.46346000000000004
10,14.0,0.2071090909090909,0.20421818181818185,0.5886727272727272
10,14.5,0.15921666666666667,0.15628333333333333,0.6845
10,15.5,0.1319,0.1252,0.7429
10,16.0,0.3164,0.3138,0.3698
10,16.5,0.3371,0.3327,0.3302
10,17.0,0.3405,0.3338,0.3257
10,17.5,0.3352,0.3356,0.3292
10,18.0,0.33299999999999996,0.3288,0.3382
10,18.5,0.3298,0.3333,0.3369
10,19.0,0.2757,0.2771,0.4472
10,20.0,0.1992,0.1985,0.6023
20,0.01,0.0017985611510791368,0.0009992006394884093,0.9972022382094324
20,0.02,0.2257897059205233,0.21847016378124431,0.5557401302982324
20,0.03,0.22438338508407052,0.2182318823598336,0.5573847325560959
20,0.04,0.0118,0.012,0.9762
20,0.06,0.004132231404958678,0.004722550177095631,0.9911452184179456
20,0.07,0.3370329842113491,0.3301547600437705,0.33281225574488044
20,0.08,0.2570466181622204,0.2499595796281326,0.492993802209647
20,0.09,0.32708403080013393,0.3067737975672358,0.3661421716326303
20,0.11,0.3202,0.325,0.3548
20,0.12,0.2846870653685675,0.2828372739916551,0.4324756606397775
20,0.13,0.2012483281319661,0.18894337940258585,0.6098082924654481
20,0.14,0.1979247020180656,0.1963819145494812,0.6056933834324533
20,0.16,0.1986299422983997,0.19433785281828256,0.6070322048833177
20,0.17,0.21253596024758087,0.2110975503443466,0.5763664894080726
20,0.18,0.2266538369016117,0.2245489535722877,0.5487972095261006
20,0.19,0.24465545306565384,0.2422409115572436,0.5131036353771026
20,0.25,0.2683622262773723,0.2728102189781022,0.4588275547445255
20,0.5,0.2153484354002688,0.20488577462084853,0.5797657899788827
20,1.0,0.20976154992548435,0.20437349535710192,0.5858649547174137
20,1.5,0.14256223436551305,0.13721918639951428,0.7202185792349727
20,2.0,0.22273256566179325,0.21872169750291112,0.5585457368352956
20,2.5,0.2426963089639447,0.2353569901667379,0.5219467008693174
20,3.0,0.1730173457673497,0.1727500039314976,0.6542326503011527
20,3.5,0.066688567674113,0.0661957950065703,0.8671156373193167
20,4.0,0.1405500184569952,0.14461055740125509,0.7148394241417497
20,4.5,0.2519188016091467,0.2476577387253864,0.5004234596654669
20,5.0,0.18352906556806933,0.1772156978143977,0.6392552366175329
20,5.5,0.2618914082739097,0.2498197259834949,0.4882888657425954
20,6.0,0.17472803763909284,0.16748400587488488,0.6577879564860223
20,6.5,0.25913087164029136,0.2543330821401658,0.4865360462195428
20,7.0,0.1838804618519357,0.1819334389857369,0.6341860991623274
20,7.5,0.2334846192637418,0.2191965036140528,0.5473188771222054
20,8.0,0.18450194324655272,0.17664909758824468,0.6388489591652026
20,9.0,0.11673333333333333,0.11473333333333335,0.7685333333333333
20,9.5,0.2099308716911145,0.205209914011128,0.5848592142977576
20,10.0,0.17391304347826084,0.10434782608695653,0.7217391304347827
20,10.5,0.3376,0.3306,0.3318
20,12.0,0.0569,0.0567,0.8864
30,0.01,0.2396821535717181,0.2360604340657856,0.5242574123624962
30,0.02,0.3045356371490281,0.2943364530837533,0.4011279097672186
30,0.03,0.011654615057422374,0.01233517652062952,0.976010208421948
30,0.04,0.32887367766023645,0.3235843186060983,0.34754200373366523
30,0.05,0.2604381625441696,0.24514487632508836,0.4944169611307421
30,0.06,0.060830443340519263,0.06026806636048365,0.8789014902989971
30,0.08,0.2393131165509682,0.2319327731092437,0.5287541103397881
30,0.09,0.1909275558564658,0.18220115850447605,0.6268712856390581
30,0.1,0.2751984126984127,0.271453373015873,0.4533482142857143
30,0.11,0.16739998988519697,0.1621150053102716,0.6704850048045314
30,0.12,0.16048797820679853,0.17505625962335666,0.6644557621698448
30,0.13,0.28244881733253824,0.2784734645199761,0.4390777181474856
30,0.14,0.23143817597193805,0.21945337620578775,0.5491084478222742
30,0.15,0.19119780435208786,0.1849637326014507,0.6238384630464615
30,0.16,0.33586666666666665,0.3274,0.3367333333333333
30,0.17,0.0007163323782234957,0.0017908309455587394,0.9974928366762178
30,0.18,0.0,0.001358695652173913,0.9986413043478259
30,0.19,0.3056,0.2902,0.4042
30,0.2,0.2454224307634226,0.2371706711970445,0.517406898039533
30,0.25,0.300439312162671,0.30028869084975524,0.39927199698757376
30,0.5,0.16309402291028693,0.16368946353635022,0.6732165135533629
30,1.0,0.19982314011866728,0.20136353263350068,0.5988133272478321
30,2.0,0.12964124435524335,0.13293401906673358,0.7374247365780231
30,2.5,0.17529646057753234,0.16683262424187562,0.657870915180592
30,3.0,0.2493299429592468,0.23716583052711154,0.5135042265136417
30,3.5,0.3014369909277531,0.2968346467121383,0.4017283623601086
30,4.5,0.2962,0.29064,0.41316
30,5.0,0.2704213519451984,0.26539679462323895,0.4641818534315626
30,5.5,0.21360425159541546,0.20873796768616734,0.5776577807184172
30,6.0,0.3216783216783217,0.2699300699300699,0.4083916083916084
30,6.5,0.2736354671354457,0.26398833769240665,0.4623761951721477
30,7.0,0.2498533724340176,0.24522645812968394,0.5049201694362985
30,7.5,0.19482054998283688,0.18620084671421488,0.6189786033029483
30,8.0,0.0,0.0,1.0
30,8.5,0.3062674848840357,0.30414673765905603,0.3895857774569082
30,9.0,0.21115599751398384,0.2068276658083992,0.5820163366776171
30,9.5,0.27657699248751416,0.2706173668527301,0.4528056406597558
30,10.0,0.2498411612335663,0.2423635208445335,0.5077953179219002
30,11.0,0.15905999999999998,0.1548,0.68614
30,11.5,0.3323,0.3322,0.3355
30,12.0,0.15021666666666667,0.14496666666666666,0.7048166666666666
40,0.01,0.22462588605933315,0.21436072459963249,0.5610133893410344
40,0.03,0.2934120854157201,0.2856156292594275,0.4209722853248523
40,0.08,0.2149962321024868,0.21266013564431047,0.5723436322532027
40,0.09,0.3254,0.3204,0.3542
40,0.1,0.0029171528588098016,0.005250875145857643,0.9918319719953326
40,0.11,0.1377961312758096,0.13605737883068894,0.7261464898935014
40,0.13,0.00578168362627197,0.00786308973172988,0.9863552266419982
40,0.14,0.16734766388346065,0.16475395274471488,0.6678983833718245
40,0.16,0.20877338083725666,0.20085252576663695,0.5903740933961064
40,0.18,0.1894049699087556,0.18377499514657347,0.626820034944671
40,0.2,0.16656550490368335,0.15675813819761686,0.6766763568986998
40,0.5,0.2182390856103778,0.209893981458932,0.5718669329306901
40,1.0,0.26232992215112383,0.2518191688419691,0.4858509090069071
40,1.5,0.31498893805309736,0.29867256637168144,0.3863384955752213
40,2.5,0.17617891115158876,0.1649463671321595,0.6588747217162517
40,3.0,0.15735723902406987,0.15335106557646208,0.689291695399468
40,3.5,0.2668299319727891,0.25798639455782313,0.4751836734693878
40,4.0,0.1733285682867825,0.1727787552232241,0.6538926764899934
