,0,1
158,t_10_15_35.rooted.trees,0.49953577391494536
159,t_50_56_76.rooted.trees,0.14423804100360096
160,t_240_251.5_271.5.rooted.trees,0.02655441686820224
161,t_210_210.1_230.1.rooted.trees,0.02936348585414094
162,t_50_57.5_77.5.rooted.trees,0.15081252732208938
163,t_130_141.5_161.5.rooted.trees,0.055133824074340684
164,t_130_139.5_159.5.rooted.trees,0.015299106136585732
165,t_210_213.5_233.5.rooted.trees,0.03241668672664213
166,t_120_120.025_140.025.rooted.trees,0.05673604079607035
167,t_40_42_62.rooted.trees,0.19080166745318514
168,t_230_238_258.rooted.trees,0.004633587103424911
169,t_210_225_245.rooted.trees,0.028252117891738274
170,t_230_233_253.rooted.trees,0.005647230231057969
171,t_130_134.5_154.5.rooted.trees,0.0383888092134718
172,t_120_120.01_140.01.rooted.trees,0.045718336850881815
173,t_30_30.01_50.01.rooted.trees,0.23001691901345334
174,t_120_125.5_145.5.rooted.trees,0.05447237056923893
175,t_60_60.06_80.06.rooted.trees,-0.02968067612299411
176,t_130_140_160.rooted.trees,0.056612231606475744
177,t_200_200.025_220.025.rooted.trees,0.025536157799876665
178,t_130_143.5_163.5.rooted.trees,0.052536047221820724
179,t_240_246_266.rooted.trees,0.010627267375502016
180,t_50_50.1_70.1.rooted.trees,0.14029423343749883
181,t_130_135_155.rooted.trees,0.03919158257514438
182,t_230_233.5_253.5.rooted.trees,0.005246810406068844
183,t_180_180.2_200.2.rooted.trees,0.0400708707685945
184,t_60_65.5_85.5.rooted.trees,-0.004328037097538049
185,t_80_82.5_102.5.rooted.trees,0.08776696291065794
186,t_120_121_141.rooted.trees,0.037747814108297056
187,t_80_90.5_110.5.rooted.trees,0.07465394970602879
188,t_50_65_85.rooted.trees,0.14855915934265507
189,t_40_43.5_63.5.rooted.trees,0.19027412622762657
190,t_50_59_79.rooted.trees,0.14117880576631034
191,t_130_134_154.rooted.trees,0.04137426141541551
192,t_30_30.04_50.04.rooted.trees,0.24039145089170874
193,t_180_180.15_200.15.rooted.trees,0.030633525843428783
194,t_60_68.5_88.5.rooted.trees,0.004008116237367616
195,t_10_10.5_30.5.rooted.trees,0.4844558091915466
196,t_60_71_91.rooted.trees,0.101405443650175
197,t_230_230.15_250.15.rooted.trees,-0.0015589081181270788
198,t_50_64_84.rooted.trees,0.1508778530633664
199,t_50_50.25_70.25.rooted.trees,0.13086131942266724
200,t_60_68_88.rooted.trees,0.0025010097817547527
201,t_120_133_153.rooted.trees,0.052626798091823766
202,t_10_14.5_34.5.rooted.trees,0.4913283624152542
203,t_60_64.5_84.5.rooted.trees,0.012887626361323833
204,t_120_135_155.rooted.trees,0.056856864196593415
205,t_200_200.15_220.15.rooted.trees,0.024149163324360592
206,t_40_44.5_64.5.rooted.trees,0.1851602009131547
207,t_130_137_157.rooted.trees,0.0413676520926025
208,t_210_221.5_241.5.rooted.trees,0.030563733122539218
209,t_80_83_103.rooted.trees,0.06400093235646638
210,t_60_67.5_87.5.rooted.trees,0.0009817296583206757
211,t_210_221_241.rooted.trees,0.0466287103852977
212,t_120_120.2_140.2.rooted.trees,0.047689717027784455
213,t_230_240.5_260.5.rooted.trees,0.001157084268486111
214,t_230_239_259.rooted.trees,0.013253603112126908
215,t_230_236.5_256.5.rooted.trees,0.027602805223415374
216,t_50_61_81.rooted.trees,0.14072593445421028
217,t_240_250.5_270.5.rooted.trees,0.016491578229253852
218,t_120_131.5_151.5.rooted.trees,0.07713570029522375
219,t_120_124_144.rooted.trees,0.050313029471237614
220,t_200_201_221.rooted.trees,0.04117234258046018
221,t_120_129_149.rooted.trees,0.05539969706186353
222,t_130_130.5_150.5.rooted.trees,0.043876059481984635
223,t_240_250_270.rooted.trees,0.026656986311395858
224,t_210_212.5_232.5.rooted.trees,0.02124732296389028
225,t_230_234_254.rooted.trees,0.011565050716759147
226,t_130_130.075_150.075.rooted.trees,0.047533428769140906
227,t_240_244_264.rooted.trees,0.020873187717479702
228,t_90_90.01_110.01.rooted.trees,0.05465268850437818
229,t_10_14_34.rooted.trees,0.4942615817249992
230,t_180_180.075_200.075.rooted.trees,0.03058994088114021
231,t_120_132_152.rooted.trees,0.040590395089305606
232,t_20_20.06_40.06.rooted.trees,0.3291910693014884
233,t_230_230.025_250.025.rooted.trees,0.014262244803967096
234,t_40_40.1_60.1.rooted.trees,0.1934937467901895
235,t_240_245.5_265.5.rooted.trees,0.02844669734378337
236,t_10_13.5_33.5.rooted.trees,0.4835783795383676
237,t_230_244_264.rooted.trees,0.008061730699938608
238,t_60_61_81.rooted.trees,0.005188864750253002
239,t_10_16_36.rooted.trees,0.4959367472749531
240,t_40_40.16_60.16.rooted.trees,0.1752389926728422
241,t_10_16.5_36.5.rooted.trees,0.49665045633572924
242,t_120_120.075_140.075.rooted.trees,0.0748463428905254
243,t_10_13_33.rooted.trees,0.4993196485850056
244,t_180_182.5_202.5.rooted.trees,0.02683739684171766
245,t_120_120.1_140.1.rooted.trees,0.050099564070502346
246,t_130_135.5_155.5.rooted.trees,0.03317699058738308
247,t_60_73.5_93.5.rooted.trees,0.1281506554871308
248,t_60_60.14_80.14.rooted.trees,0.01614763858055525
249,t_10_15.5_35.5.rooted.trees,0.48104798629822304
250,t_40_40.01_60.01.rooted.trees,0.1826810559115562
251,t_240_247.5_267.5.rooted.trees,0.02402482123779765
252,t_250_250.05_270.05.rooted.trees,0.011093442296846027
253,t_40_50_70.rooted.trees,0.18511532959114038
254,t_30_34_54.rooted.trees,0.24885347973163666
255,t_140_140.025_160.025.rooted.trees,0.05195433584522241
256,t_130_130.1_150.1.rooted.trees,0.029255052405447558
257,t_230_235_255.rooted.trees,0.015410590352434042
258,t_210_222_242.rooted.trees,0.01252478547836093
259,t_60_62_82.rooted.trees,-0.06586839611370256
260,t_210_220_240.rooted.trees,0.00415167666139684
261,t_50_60_80.rooted.trees,0.12073362212061245
262,t_30_32.5_52.5.rooted.trees,0.2429719129217002
263,t_200_203_223.rooted.trees,0.030823069578118235
264,t_60_74_94.rooted.trees,0.11915342346971866
265,t_180_181.5_201.5.rooted.trees,0.024876232444712487
266,t_10_20_40.rooted.trees,0.4828205360870336
267,t_230_240_260.rooted.trees,0.021334260409047224
268,t_80_80.2_100.2.rooted.trees,0.09748232212555097
269,t_240_242.5_262.5.rooted.trees,0.011608690351889753
270,t_230_239.5_259.5.rooted.trees,0.006434883590155465
271,t_60_61.5_81.5.rooted.trees,-0.10478384589066633
272,t_30_30.14_50.14.rooted.trees,0.24920918005677847
273,t_240_249.5_269.5.rooted.trees,0.007164916877528608
274,t_120_134.5_154.5.rooted.trees,0.05575980116377549
275,t_210_216_236.rooted.trees,0.0238057828416987
276,t_120_120.05_140.05.rooted.trees,0.05596175457449025
277,t_120_134_154.rooted.trees,0.060730317357019364
278,t_210_210.05_230.05.rooted.trees,0.022569510978543674
279,t_10_10.25_30.25.rooted.trees,0.4668379539398168
280,t_120_120.175_140.175.rooted.trees,0.054689685550709584
281,t_50_59.5_79.5.rooted.trees,0.15394565634487029
282,t_230_230.05_250.05.rooted.trees,0.021910064768138227
283,t_30_30.08_50.08.rooted.trees,0.22953993799280384
284,t_200_200.25_220.25.rooted.trees,0.022894807047936085
285,t_210_215.5_235.5.rooted.trees,0.02975421603936917
286,t_80_85.5_105.5.rooted.trees,0.08469557911974718
287,t_240_245_265.rooted.trees,0.010427903210332
288,t_130_133.5_153.5.rooted.trees,0.03969152586586927
289,t_60_70.5_90.5.rooted.trees,0.12876340241358702
290,t_220_220.01_240.01.rooted.trees,0.020649276593322205
291,t_130_130.01_150.01.rooted.trees,0.07129297671274916
292,t_50_50.175_70.175.rooted.trees,0.15804198289000124
293,t_210_211_231.rooted.trees,0.032987369010535644
294,t_120_123.5_143.5.rooted.trees,0.056616144408127476
295,t_40_40.25_60.25.rooted.trees,0.18220647863470485
296,t_40_40.14_60.14.rooted.trees,0.17064088775181557
297,t_250_250.01_270.01.rooted.trees,0.014415178394857337
298,t_130_132.5_152.5.rooted.trees,0.05746561953934919
299,t_130_130.125_150.125.rooted.trees,0.06281733854989793
300,t_240_253.5_273.5.rooted.trees,-6.12690887085115e-05
301,t_230_230.2_250.2.rooted.trees,0.02438407790816749
302,t_30_30.12_50.12.rooted.trees,0.22430888373384664
303,t_40_46_66.rooted.trees,0.1778554087124794
304,t_50_52_72.rooted.trees,0.13619718207615328
305,t_120_132.5_152.5.rooted.trees,0.056904703825805446
306,t_240_255_275.rooted.trees,0.016115185766147438
307,t_50_61.5_81.5.rooted.trees,0.14810871020203561
308,t_50_53_73.rooted.trees,0.13638789264446913
309,t_30_30.16_50.16.rooted.trees,0.23961035937007127
310,t_60_72.5_92.5.rooted.trees,0.13214934167631334
311,t_180_180.25_200.25.rooted.trees,0.04065630643723525
312,t_180_180.025_200.025.rooted.trees,0.04234686556960448
313,t_80_83.5_103.5.rooted.trees,0.11761786315001144
314,t_60_60.2_80.2.rooted.trees,-0.006786264955847946
315,t_230_231_251.rooted.trees,0.01897937280303017
316,t_60_70_90.rooted.trees,0.12191675845336132
317,t_200_201.5_221.5.rooted.trees,0.03515648959919181
318,t_60_64_84.rooted.trees,-0.005661022071961152
319,t_200_200.075_220.075.rooted.trees,0.03130929925143965
320,t_200_200.175_220.175.rooted.trees,0.04751849268926611
321,t_20_20.02_40.02.rooted.trees,0.317946724673812
322,t_240_240.01_260.01.rooted.trees,0.014525751565000395
323,t_130_136_156.rooted.trees,0.06182350547749898
324,t_180_180.1_200.1.rooted.trees,0.03761546838062797
325,t_240_240.05_260.05.rooted.trees,0.010330807363151298
326,t_40_48.5_68.5.rooted.trees,0.1819857000421075
327,t_40_41.5_61.5.rooted.trees,0.18311696399901956
328,t_80_87_107.rooted.trees,0.09081681098568951
329,t_50_50.2_70.2.rooted.trees,0.1330301078709326
330,t_210_210.025_230.025.rooted.trees,0.02122467856773332
331,t_130_130.15_150.15.rooted.trees,0.052020118633831734
332,t_10_12.5_32.5.rooted.trees,0.4810638202329165
333,t_240_241_261.rooted.trees,0.01569215744456142
334,t_240_241.5_261.5.rooted.trees,0.014454199885974876
335,t_180_180.175_200.175.rooted.trees,0.017265315910733076
336,t_50_62_82.rooted.trees,0.15606417448841106
337,t_50_51_71.rooted.trees,0.12954189300683103
338,t_40_40.02_60.02.rooted.trees,0.17546302749375403
339,t_50_52.5_72.5.rooted.trees,0.14798944090070387
340,t_240_244.5_264.5.rooted.trees,0.011181296679631225
341,t_120_120.5_140.5.rooted.trees,0.05918390094714201
342,t_50_58.5_78.5.rooted.trees,0.14637712445607048
343,t_130_130.25_150.25.rooted.trees,0.049670242304532014
344,t_180_181_201.rooted.trees,0.04083649857835279
345,t_130_130.175_150.175.rooted.trees,0.05563543932808837
346,t_40_49.5_69.5.rooted.trees,0.18115955316925425
347,t_50_50.15_70.15.rooted.trees,0.1402604769242689
348,t_50_63.5_83.5.rooted.trees,0.14914407248558614
349,t_230_241_261.rooted.trees,0.03457559668866027
350,t_240_240.5_260.5.rooted.trees,0.00797524024796082
351,t_10_19.5_39.5.rooted.trees,0.47835100405828385
352,t_240_240.075_260.075.rooted.trees,0.005815343852776178
353,t_10_11_31.rooted.trees,0.4740667547882882
354,t_230_230.075_250.075.rooted.trees,0.02730247333987121
355,t_130_136.5_156.5.rooted.trees,0.02998816021309283
356,t_80_91_111.rooted.trees,0.09236772076239572
357,t_210_219_239.rooted.trees,0.01828483784292054
358,t_10_10.01_30.01.rooted.trees,0.468150637241641
359,t_80_80.025_100.025.rooted.trees,0.08908948738869224
360,t_60_66_86.rooted.trees,0.008944118978480577
361,t_80_80.075_100.075.rooted.trees,0.08931986555511418
362,t_230_242_262.rooted.trees,0.013186420738840333
363,t_250_250.025_270.025.rooted.trees,0.028385175135336244
364,t_240_240.1_260.1.rooted.trees,0.032532007908156066
365,t_210_222.5_242.5.rooted.trees,0.026545588741318783
366,t_120_130_150.rooted.trees,0.04684724973580097
367,t_130_139_159.rooted.trees,0.05013416010452627
368,t_120_120.15_140.15.rooted.trees,0.047499812552545276
369,t_130_144.5_164.5.rooted.trees,0.048849821853055274
370,t_60_60.25_80.25.rooted.trees,0.0009419589817360686
371,t_200_200.01_220.01.rooted.trees,0.025035630717072863
372,t_240_254.5_274.5.rooted.trees,-0.0005356727421458429
373,t_230_237.5_257.5.rooted.trees,0.022793789801136492
374,t_210_210.15_230.15.rooted.trees,0.011670366802476738
375,t_60_60.02_80.02.rooted.trees,-0.02743327382982009
376,t_130_130.05_150.05.rooted.trees,0.04437636683916091
377,t_210_216.5_236.5.rooted.trees,0.011039844625114195
378,t_230_242.5_262.5.rooted.trees,0.02882943904790601
379,t_240_252_272.rooted.trees,0.027725450299641994
380,t_230_243.5_263.5.rooted.trees,0.01951981081804329
381,t_200_202_222.rooted.trees,0.01399962559163922
382,t_80_80.01_100.01.rooted.trees,0.07274559432171468
383,t_10_11.5_31.5.rooted.trees,0.49836596016834295
384,t_200_204_224.rooted.trees,0.03182453981667928
385,t_10_10.18_30.18.rooted.trees,0.48348005024375124
386,t_230_238.5_258.5.rooted.trees,0.017051634404444443
387,t_120_128_148.rooted.trees,0.03634796069918282
388,t_60_60.08_80.08.rooted.trees,0.13130929170140962
389,t_30_30.18_50.18.rooted.trees,0.2480303369464469
390,t_230_230.175_250.175.rooted.trees,0.011036750674075932
391,t_60_65_85.rooted.trees,0.00996026467795521
392,t_50_63_83.rooted.trees,0.16437551805610304
393,t_30_31_51.rooted.trees,0.2486677143740888
394,t_20_20.08_40.08.rooted.trees,0.3189231691254725
395,t_210_217.5_237.5.rooted.trees,0.02249253280189296
396,t_240_247_267.rooted.trees,0.026751279489956602
397,t_230_237_257.rooted.trees,0.003976132890690617
398,t_60_66.5_86.5.rooted.trees,0.006748119763740846
399,t_80_92_112.rooted.trees,0.09557302688937416
400,t_40_42.5_62.5.rooted.trees,0.17875279822890128
401,t_50_50.025_70.025.rooted.trees,0.14063469180283011
402,t_210_218_238.rooted.trees,0.028520199989925398
403,t_80_86.5_106.5.rooted.trees,0.07392340239371872
404,t_240_253_273.rooted.trees,0.025045302091751164
405,t_200_200.2_220.2.rooted.trees,0.04048878360421963
406,t_40_40.12_60.12.rooted.trees,0.1938291067133656
407,t_210_210.075_230.075.rooted.trees,0.024363758254387725
408,t_60_63_83.rooted.trees,0.003113930555575665
409,t_200_203.5_223.5.rooted.trees,0.02269703438479912
410,t_60_62.5_82.5.rooted.trees,0.006685216447246032
411,t_200_200.5_220.5.rooted.trees,0.02141505141735487
412,t_210_210.175_230.175.rooted.trees,0.024378022336827992
413,t_230_231.5_251.5.rooted.trees,0.021818395306406512
414,t_50_64.5_84.5.rooted.trees,0.15771711275309258
415,t_10_17.5_37.5.rooted.trees,0.4933332143885396
416,t_130_145_165.rooted.trees,0.06224094429230373
417,t_130_144_164.rooted.trees,0.053332993125657244
418,t_50_54.5_74.5.rooted.trees,0.1456814156115633
419,t_50_56.5_76.5.rooted.trees,0.13253532955405936
420,t_60_71.5_91.5.rooted.trees,0.12934899083150725
421,t_10_10.04_30.04.rooted.trees,0.4990084507921266
422,t_230_230.25_250.25.rooted.trees,0.02548237980082964
423,t_10_18.5_38.5.rooted.trees,0.48762757315508826
424,t_30_33_53.rooted.trees,0.2521108700444151
425,t_240_249_269.rooted.trees,-0.0019833988023495864
426,t_230_243_263.rooted.trees,0.032787638106596635
427,t_230_232_252.rooted.trees,0.01379779157143386
428,t_240_240.15_260.15.rooted.trees,0.01955456551465152
429,t_30_30.25_50.25.rooted.trees,0.24699732039851902
430,t_60_60.16_80.16.rooted.trees,-0.07311963284380513
431,t_50_50.05_70.05.rooted.trees,0.1342464058972343
432,t_210_213_233.rooted.trees,0.035959656719272884
433,t_20_20.1_40.1.rooted.trees,0.3069581674354734
434,t_130_143_163.rooted.trees,0.028338324387612558
435,t_230_230.5_250.5.rooted.trees,0.027484403254996095
436,t_180_180.05_200.05.rooted.trees,0.03308638753989139
437,t_120_120.14_140.14.rooted.trees,0.04999057970636266
438,t_230_241.5_261.5.rooted.trees,-0.0026883662117197027
439,t_120_124.5_144.5.rooted.trees,0.058323889282638985
440,t_40_40.04_60.04.rooted.trees,0.17669344541450727
441,t_40_46.5_66.5.rooted.trees,0.19861228994741031
442,t_120_120.08_140.08.rooted.trees,0.04289463903012722
443,t_120_128.5_148.5.rooted.trees,0.07167391614663218
444,t_10_10.12_30.12.rooted.trees,0.487242954963782
445,t_40_41_61.rooted.trees,0.16681514432660674
446,t_80_90_110.rooted.trees,0.07885489529795768
447,t_30_30.1_50.1.rooted.trees,0.23202967699670363
448,t_210_210.125_230.125.rooted.trees,0.03752747907985627
449,t_240_240.125_260.125.rooted.trees,0.02431035272841528
450,t_60_69.5_89.5.rooted.trees,0.1193322855504278
451,t_240_252.5_272.5.rooted.trees,0.004352635856372338
452,t_210_223.5_243.5.rooted.trees,0.03119343059215375
453,t_80_80.15_100.15.rooted.trees,0.08187194033485
454,t_230_236_256.rooted.trees,0.020383406474172354
455,t_40_49_69.rooted.trees,0.18490214289429233
456,t_230_232.5_252.5.rooted.trees,0.03475147973800641
