,"1,2","1,3","1,4","2,3","2,4","3,4"
37,1.9327903000000002,1.695151,2.2909753,1.8982173000000002,2.303039,2.2564023
38,1.794099,1.9322259999999998,2.252415,1.8176109999999999,2.1378,2.113435
39,1.7079469999999999,2.0822651,2.2495391,1.9050320999999997,2.0723061,2.312454
40,1.8163368,1.8634249999999999,2.3787898000000003,1.8213498000000001,2.267391,2.3838028
41,1.7631446,1.791129,2.3544576,1.8306216,2.249539,2.4219346
42,1.911349,1.7552791,2.1256551000000004,1.9915501,2.3619261000000003,2.1084560000000003
43,1.783413,1.9083182,2.2235411999999997,1.8879131999999998,2.2031362,2.143229
44,1.747782,1.6976197,2.1213377,1.8235677,2.2472857,2.135438
45,1.9182175,1.9821545,2.271774,1.959463,2.3757955,2.4397325
46,1.654753,1.779417,2.1712170000000004,1.745608,2.1374079999999998,1.9932280000000002
47,1.9258736,2.0617799999999997,2.2389886,2.0481135999999998,2.179317,2.3612286
48,1.9407480000000001,1.8889578,2.2006598,1.9930898,2.3047918,2.178994
49,1.801725,1.8918914,2.4090423999999997,1.9461024,2.4632533999999997,2.4124809999999997
50,1.6666976,1.7713666,2.094197,1.7613310000000002,2.1534645999999995,2.2581336
51,1.7676774,1.8076064,2.274287,1.688245,2.2082784,2.2482074
52,1.7884101,1.8479809999999999,2.3383501,1.8602710999999998,2.204428,2.4102110999999997
53,1.9249340999999998,1.724214,2.0070221,1.9586720999999998,2.111008,2.0407601
54,1.969369,1.9590999,2.4672729,2.0241709,2.5323439000000003,2.363959
55,1.6751307,1.7214057,2.2340340000000003,1.6264690000000002,2.2803927,2.3266677000000002
56,1.7071800000000001,2.217022,2.606722,1.836142,2.225842,2.50604
57,1.787931,1.7376199,2.2513109,1.6330609,2.1467519,2.001069
58,1.81418,1.9775060000000002,2.3552470000000003,2.078416,2.456157,2.212143
59,1.807213,1.9863203999999999,2.3344823999999997,1.9147973999999999,2.2629593999999997,2.416422
60,1.8987734,1.8360964000000002,2.12025,1.940143,2.3256433999999997,2.2629664
61,1.8905148999999999,1.9780849999999999,2.3024259,1.8055199,2.038385,2.2174309
62,1.8090789999999999,1.844283,2.183694,1.8889200000000002,2.228329,2.263535
63,2.022484,1.934601,2.254249,1.9581169999999999,2.277767,2.189884
64,1.7530793,1.7631613000000002,2.243246,1.721758,2.2285573,2.2386393
65,1.848247,1.7889494999999997,2.2215194999999994,1.8989064999999998,2.3314765,2.2184619999999997
66,1.72876,1.848985,2.140408,1.9799930000000001,2.271416,2.162665
67,1.906114,1.7965265000000001,2.2580905,1.7966285,2.2581925,2.07944
68,1.7807110000000002,1.8384774,2.2377984,1.7366064,2.1359274,2.0395469999999998
69,1.950576,1.8436547200000002,2.41116272,1.81794072,2.3854487200000003,2.261932
70,1.9837808,1.9953778,2.414472,1.887585,2.3846328,2.3962298
71,1.7110940000000001,1.801035,2.172043,1.8775709999999999,2.248579,2.132724
72,1.796856,2.0035777,2.1657537000000002,2.1188637,2.2810397,2.336296
73,1.9335309999999999,1.7323666,2.2448766000000004,1.7778256000000001,2.2903356,1.995002
74,1.9904769999999998,2.0856971,2.4246511,1.8336541000000002,2.1726080999999997,2.1600539999999997
75,1.848287,1.8401733,2.2847283000000003,1.8511443,2.2956993,2.196833
76,1.860881,1.856578,2.1988469999999998,2.0954230000000003,2.212718,2.433389
77,1.8030255999999998,1.778489,2.2727736,1.7420605999999998,2.1749039999999997,2.2118086
78,1.9099,2.0606549999999997,2.143048,1.860265,2.194132,2.344887
79,1.9057845,1.9347495000000001,2.315983,1.814969,2.3148935,2.3438585
80,1.604073,1.9173937999999997,2.0015878,1.8768748,1.9610688,2.106734
81,1.6075369999999998,1.7590379999999999,2.1840669999999998,1.7643330000000002,2.1659100000000002,2.340863
82,1.92592,1.832886,2.2088870000000003,1.827258,2.203261,2.110227
83,2.04641,1.8434349,2.2563819,1.8355649,2.2485119,1.913329
84,2.0049414,1.7478384,2.422096,1.849277,2.5607854,2.3036824
85,1.76983,2.0484358,2.3920428,1.8935778,2.2371848,2.335357
86,1.8296344999999998,1.8418100000000002,2.2299444999999998,1.8943085000000002,2.206254,2.2946185
87,1.4974671800000001,1.6430021799999999,1.8620169999999998,1.713363,1.9408741799999998,2.08640918
88,1.749165,1.8431339000000002,2.2427459,1.9649969,2.3646089,2.284252
89,1.8444399999999999,1.759912,2.337244,1.8386019999999998,2.4159319999999997,2.331406
90,1.813545,1.9464294,2.1958564000000003,1.9262784,2.1757054,2.132377
91,1.7464270000000002,1.7132069,2.0974709,1.8565379,2.2408019,2.055164
92,2.0560587000000003,2.0620207,2.478678,1.85609,2.4417167,2.4476787
93,1.746809,1.755743,2.193021,1.72198,2.256808,2.265742
94,1.9445039999999998,2.0558279,2.5993159,1.9670719,2.5105599,2.441152
95,1.5283099999999998,1.7761743,2.0560373,1.7340963,2.0139593,2.104041
96,1.6950716,1.7715916,2.0969480000000003,1.8380459999999998,2.2080436,2.2845636000000002
97,1.7823782000000001,2.0303542,2.421351,1.907384,2.3400312,2.5880072
98,1.810198,2.0151120000000002,2.4688269999999997,1.9230479999999999,2.376763,2.302045
99,1.8104916000000002,1.855177,2.4158866000000003,1.7040126,2.193469,2.3094076
100,1.786845,1.6555627000000002,1.9249327000000003,1.9413577,2.2107277,2.0487260000000003
101,1.7688045,1.7859745,1.9929550000000003,1.858238,2.1721015,2.1892715
102,1.799484,1.7445533999999998,2.2555344,1.8594633999999999,2.3704444,2.279619
103,1.5910891,1.692948,2.1752311000000004,1.7150091,2.06625,2.2991511
104,1.5969466,1.7149416,2.0013940000000003,1.7738230000000001,2.1541966,2.2721916
105,1.7596493000000002,2.025524,2.1882973000000003,1.9546453000000001,2.079612,2.3832933
106,1.6997110000000002,1.764717,2.015144,1.741614,1.9920429999999998,2.0570489999999997
107,1.9045968,1.942104,2.4006268000000004,1.7963407999999998,2.173778,2.2923708
108,1.8595044,2.0660494,2.2550299999999996,1.887355,2.1486823999999998,2.3552274
109,1.7462076,1.784087,2.2540746,1.8408026,2.168753,2.3486696
110,1.6223079999999999,1.5993095,2.0824084999999997,1.5589435,2.0420425,1.948917
111,2.0513787,1.9151310000000001,2.4892607000000004,1.9373497,2.460582,2.3752317
112,1.548123,1.6224553,2.0521352999999998,1.7007883000000001,2.1304683,2.0171959999999998
113,1.8756434,1.966659,2.1971884,2.0462043999999997,2.111255,2.3677494
114,1.7399764000000002,1.8915924,2.072687,1.951864,2.2449654,2.3965813999999996
115,1.76029,1.8168822,2.2175072,1.8798062,2.2804311999999998,2.1766750000000004
116,1.744709,1.8217193,2.3576452999999997,1.8280623,2.3639883,2.297574
117,2.1277971,2.0361000000000002,2.5982151,2.1111571,2.646898,2.5815751
118,1.7473930000000002,1.671906,2.0794710000000003,1.7857789999999998,2.076114,2.117857
119,1.8192613,1.753526,2.3081103,1.7877133,2.196683,2.2765623
120,1.8415,1.8609638000000002,2.2536038,1.9355298,2.3281698,2.317776
121,1.6903389999999998,1.5380101,2.1459881000000003,1.6265491,2.2345271,1.975682
122,1.8404245,1.715066,2.2834815,1.7662385,2.206675,2.2092955
123,1.666113,1.7291984999999999,2.1444415,1.7178735,2.1331165,2.0572529999999998
124,1.634336,1.7278611000000001,1.9723261,1.7823511,2.0268161,2.068787
125,1.752826,1.8842279000000002,2.3496458999999996,1.7662999000000001,2.2317178999999996,2.192038
126,1.94644,1.9939129999999998,2.286927,2.041189,2.334203,2.381674
127,1.735872,1.7550667000000002,2.1123707,1.8462947,2.2035987,2.19806
128,1.724129,1.9305160000000001,2.322978,1.7503149999999998,2.1427769999999997,2.3491619999999998
129,1.8285801000000002,1.974183,2.4318101,2.0136971,2.373038,2.6169271
130,1.8918409999999999,1.816581,1.9610440000000002,1.732812,1.9621529999999998,1.8868930000000002
131,1.858285,1.8581778,2.3318748,1.9644488,2.4381458,2.317339
132,1.879531,1.9694690000000001,2.447198,1.76902,2.246749,2.2980709999999998
133,1.8859279999999998,1.9373179999999999,2.471884,1.8700899999999998,2.404656,2.2140020000000002
134,1.806378,1.723036,2.2580519999999997,1.9226779999999999,2.457694,2.147692
135,1.9972812,2.1051092000000002,2.249228,2.017812,2.2276692,2.3354972
136,1.718168,1.6855095000000002,2.1890145,1.8898235,2.3933285,2.257871
137,1.7522440000000001,1.8513676,2.0759976,1.8514896,2.0761196,2.083482
138,1.713523,1.6846641,2.1631281,1.6610671,2.1395311,2.040552
139,1.707766,1.7908955999999998,2.4036566,1.8109936000000002,2.4237546,2.313083
140,1.7699598,1.653454,2.1357448,1.9278218,2.295519,2.2936068
141,1.8288312000000002,1.931128,2.1051742000000004,1.9466831999999998,2.058109,2.2230262
142,1.5708099,1.70872,2.3155558999999997,1.7513319,2.2976859999999997,2.4960779
143,1.8570004999999998,1.9560309999999999,2.1536305,2.0265495,2.098966,2.3231794999999997
144,1.798491,1.9096019,2.1748389,1.8756289,2.1408658999999997,2.189763
145,1.838845,1.767051,2.155344,1.609248,2.1128929999999997,2.041099
146,1.7997919999999998,1.616657,2.099543,1.837127,2.086137,2.136878
147,1.731066,1.8792723,2.1581762999999996,1.8804462999999998,2.1593503,2.237276
148,1.8589790000000002,1.8908457,2.2254377,2.0229567,2.3575487,2.342052
149,1.8095290000000002,1.7516639999999999,2.306028,1.725309,2.139413,2.221808
150,1.7262279999999999,2.0019386,2.4065966,1.8962345999999999,2.3008926,2.454798
151,1.8350123999999999,2.013856,2.5444844,1.7446884000000003,2.195012,2.4541604
152,1.834182,1.9408745,2.1081605,2.1594925,2.3267784999999996,2.322686
153,1.9689260000000002,2.1569000000000003,2.50025,2.047726,2.391076,2.329406
154,1.9132099999999999,2.0285805999999997,2.2390466,1.9943445999999998,2.2048106,2.2777459999999996
155,1.6206548,1.825605,2.1626618,1.7035638,1.9980090000000001,2.2455708
156,1.9049431000000001,1.7762531,2.324781,1.79701,2.3953101,2.2666201
157,1.8092519999999999,1.9305087,2.3698407,1.9126047,2.3519367,2.330628
158,1.69424364,1.696301,2.04351164,1.77264264,2.104364,2.12191064
159,2.0219519999999997,1.8624161999999997,2.5116221999999997,1.9522841999999998,2.6014901999999998,2.392578
160,1.687221,1.7083883,2.0575003,1.7820793000000001,2.1311913000000002,2.093824
161,1.742224,1.8341316,2.3712126000000002,1.8231896,2.3602706,2.256583
162,1.6027351,1.7038451000000001,2.2522599999999997,1.60813,2.3414951,2.4426050999999998
163,1.751763,1.7339795100000002,2.28537451,1.85260251,2.40399751,2.3702769999999997
164,1.5900256,1.662688,2.2093255999999997,1.6183576,2.136104,2.2376576
165,1.7815851,1.8270201,2.169146,1.710849,2.1611190999999996,2.2065541
166,1.896655,2.062938,2.3750080000000002,1.996763,2.3088330000000004,2.3341499999999997
167,1.6971151999999998,1.8018142,2.040131,1.8013029999999999,2.1396002000000003,2.2442992000000004
168,1.8888124,1.8436274,2.130115,1.8234949999999999,2.2832174,2.2380324
169,1.76233,1.8904957,2.1570227,1.7366377,2.0031647,1.976829
170,2.117141,2.1291543,2.5410863,2.2857533,2.6976853000000003,2.5250120000000003
171,1.763466,1.676677,1.9684300000000001,1.565137,1.9633720000000001,1.8765830000000001
172,1.766889,1.7859422999999999,2.2187883,1.8380613,2.2709072999999997,2.167238
173,1.7126388000000001,1.8256147999999999,2.164744,1.537898,1.9514988,2.0644747999999997
174,2.004322,2.2741409999999997,2.7234089999999997,2.241063,2.690331,2.673048
175,1.8819621,1.89535,2.4856321,2.0141321,2.545226,2.6178021
176,1.8145229999999999,2.1161382,2.6302762,1.9385351999999998,2.4526731999999996,2.607798
177,1.875636,1.8883876,2.1269626,1.8849436,2.1235186,2.0703650000000002
178,2.0360085999999997,1.8784315999999999,2.2769209999999998,1.846843,2.3429476,2.1853705999999997
179,1.7080899999999999,1.673353,1.9429400000000001,1.632097,2.11767,2.082933
180,1.7620269,1.695004,2.1811469,1.8286069,2.207836,2.2477269
181,1.626639,1.893356,2.255663,1.8093350000000001,2.1716420000000003,2.077621
182,1.6629477000000001,1.5870047,1.9494639999999999,1.6641430000000001,2.1616357,2.0856927
183,1.7857903999999998,1.699135,2.3248694,1.8184394,2.381093,2.3575184
184,1.580701,1.6257575,2.0974605,1.5296444999999999,2.0013475,1.957401
185,1.903821,1.954725,2.3616159999999997,1.846544,2.253437,2.304341
186,1.7978809999999998,1.96878,2.500478,1.733521,2.265219,2.208014
187,1.770207,2.0004134000000002,2.4408114,2.0388584,2.4792563999999997,2.624198
188,1.9565432999999999,1.7631593,2.367713,1.822016,2.5133463,2.3199623
189,2.097614,2.0839282,2.4260202,2.2642542,2.6063462,2.456912
190,1.9673988,2.004006,2.4808098,1.8676448,2.157865,2.3810558
191,1.9312589999999998,1.9619948999999999,2.3407009,2.0106979,2.3894039,2.2906459999999997
192,2.0485596,2.2548896000000003,2.5156020000000003,2.17751,2.5520016,2.7583316
193,1.8830478999999998,1.9341579,2.139903,2.1091699999999998,2.4064248999999998,2.4575349
194,1.874163,1.9118419000000002,2.3829709,1.9938129,2.4649419000000004,2.3978029999999997
195,1.94754351,1.93164051,2.246142,1.821129,2.1426455100000004,2.1267425099999997
196,1.899154,2.0440332,2.5031602000000004,1.8644072,2.3235342,2.368437
197,1.8798949999999999,1.8284258999999998,2.1806389,1.9045809,2.2567939,2.061459
198,1.772347,1.8125836,2.1921606000000002,1.9727506,2.3523276,2.2121269999999997
199,1.930339,1.919351,2.152887,1.722856,2.172796,2.1618079999999997
200,1.614337,1.6087321,2.0434891,1.6791371,2.1138941,2.0201029999999998
201,1.8266491999999999,1.8399622,2.130912,1.729595,2.0811732,2.0944862
202,1.9629480000000001,2.0140730000000002,2.427027,1.938221,2.351175,2.402298
203,1.8026357,1.7991489999999999,2.3079817,1.7785886999999998,2.182102,2.2839346999999997
204,1.720158,1.612726,2.032862,1.823422,2.243558,1.9019439999999999
205,1.731724,1.7783660000000001,2.0501270000000003,1.65382,1.9255810000000002,1.913119
206,1.800229,1.9206391,2.1592010999999998,1.7812801,2.0198421,2.050086
207,1.807879,2.0288069,2.4580889,1.8613779,2.2906598999999996,2.408958
208,1.6962257,1.8251496999999999,2.0890449999999996,1.8314300000000001,2.2694847,2.3984087
209,1.639726,1.8722409999999998,2.017538,1.901445,2.0995,2.3320149999999997
210,1.8881109999999999,2.0452898,2.7372118,1.9631007999999999,2.6550228000000002,2.710102
211,1.681353,1.906939,2.323445,1.9015639999999998,2.31807,2.336602
212,1.888861,1.726213,2.224264,1.8115320000000001,2.073829,2.146935
213,2.103896,2.311111,2.5686220000000004,2.1507449999999997,2.408258,2.6154729999999997
214,1.957387,2.0930343000000002,2.2782263,2.0593713,2.2445633000000003,2.3245120000000004
215,1.7865196,1.847766,2.0723636,1.7872995999999999,1.903796,2.0731436
216,1.7221828000000001,1.859491,2.3052058,1.5953098,1.900353,2.1783327999999997
217,1.8191686,1.838813,2.4645935999999997,1.6610476,2.172539,2.3064726
218,1.703738,1.6928193,2.2134173,1.5891573,2.1097553000000002,2.046402
219,2.0175039999999997,2.0194641,2.5210241,2.1890400999999997,2.6906001,2.5194
220,1.8292770999999999,1.837701,2.3921830999999996,1.8055681,2.27597,2.3684741000000002
221,1.963352,1.9767998,2.5422708000000003,2.0506478,2.6161188,2.455585
222,1.7630725999999999,1.641335,2.0583745999999996,1.6693256,2.0468659999999996,1.9646275999999998
223,1.6222222,1.7147432,1.9567780000000001,1.776227,2.1679361999999998,2.2604572000000003
224,1.6218821,1.70753,2.0906281,1.7349701,2.0259739999999997,2.2037161000000003
225,1.522735,1.8164409000000001,2.2743329,1.7089999,2.1668919000000004,2.3246919999999998
226,1.7602,1.6776129999999998,2.112997,1.8760809999999999,2.311465,2.228876
227,1.96837645,2.120672,2.31611745,2.16208445,2.344323,2.50982545
228,1.7849059999999999,2.1655759999999997,2.472572,1.926422,2.233418,2.479696
229,2.0816,1.9906312000000002,2.4310922,1.9581312,2.3985922,2.213799
230,1.65381,1.978369,2.222549,1.9002990000000002,2.1444789999999996,2.2067639999999997
231,1.9067058000000001,1.9318268,2.252938,1.7113770000000001,2.1925278,2.2176488
232,1.9796369999999999,2.2242938999999997,2.4007939,1.9182109,2.0947109,2.20348
233,2.0530108,2.067468,2.1810668,2.2780828,2.218176,2.4061388
234,1.5350139999999999,1.671689,1.9839539999999998,1.8409870000000002,2.056268,2.289927
235,1.77085859,1.835204,2.1987435900000003,1.86725859,2.2121910000000002,2.2951435900000003
236,1.6603504,1.5387964,1.917408,1.636406,2.0921063999999996,1.9705524
237,1.7817893999999999,1.8500899999999998,2.1649043999999997,2.0740393999999998,2.269525,2.4571544
238,1.5851350000000002,1.7545706,1.9873886,1.7716136000000002,2.0044316,2.011374
239,2.144886,1.990417,2.449163,2.2783510000000002,2.737097,2.5826260000000003
240,1.734326,1.7272187,2.1744247,1.7553027,2.2025087,2.158074
241,1.818024,1.8210220000000001,2.369611,1.8563100000000001,2.404899,2.188359
242,1.9323096999999998,1.8230727,2.113633,1.7639529999999999,2.1758007,2.0665637
243,1.600417,1.7748428,2.1719988,1.6830918000000001,2.0802478,2.125684
244,1.6834706,1.7161646,1.95728,1.71752,2.0955505999999997,2.1282446
245,1.9563640000000002,2.1660530000000002,2.532595,2.225509,2.592051,2.471142
246,1.8285169,1.9127079,2.208936,1.843839,2.1463409,2.2305319
247,1.774785,1.9224025,2.3836745,1.9083435,2.3696155,2.3754
248,1.8227470000000001,1.9568670000000001,2.1405410000000002,1.95178,2.3397300000000003,2.47385
249,1.768963,1.736587,2.3369479999999996,1.762892,2.3632549999999997,2.330879
250,1.842439,1.744967,2.377582,1.725944,2.358561,2.261089
251,1.653009,1.6938167000000002,2.2044147,1.6900777,2.2006756999999997,2.154566
252,2.0766809999999998,1.9650342,2.7659872,2.1017332,2.9026862,2.676059
253,1.702202,1.8248589000000002,2.1691179,1.8190149,2.1632739,2.218965
254,1.85926638,1.89860338,2.276207,1.9736829999999999,2.36517138,2.40450838
255,1.632171,1.6801167,2.1332087,1.7783517,2.2314437,2.193168
256,1.998186,1.8499599999999998,2.272895,1.896094,2.3190289999999996,2.170801
257,1.88678,2.0377185,2.4577695,2.0007045000000003,2.4207555,2.382349
258,1.6947999999999999,1.8290318,2.2951378,1.7450598,2.2111658,2.2206140000000003
259,2.054427,2.1952877,2.6726867,1.9275746999999999,2.4049736999999998,2.3470329999999997
260,1.669913,1.811818,2.269468,1.825737,2.283387,2.42529
261,1.9115220000000002,2.0287052,2.5588272,1.7860472,2.3161692,2.360686
262,1.761568,1.8618047,2.4426007000000003,1.7981067,2.3789027000000003,2.288196
263,1.909186,1.749495,2.226788,1.890031,2.367322,2.207633
264,1.696987,1.9597134999999999,2.1345395,1.9483165,2.1231425,2.187426
265,1.886973,1.833503,2.433676,1.919988,2.5201610000000003,2.2431870000000003
266,1.6432359,1.7889458999999999,2.107086,1.6816659999999999,2.0836818999999998,2.2293919
267,1.8639635,2.1291444999999998,2.5497110000000003,1.986759,2.5031805,2.7683614999999997
268,1.8384139000000002,1.862548,2.2700039,1.7922919,2.11483,2.2238819
269,2.1088346,2.0649745999999998,2.301467,2.08938,2.4107355999999998,2.3668755999999997
270,1.8030541,1.643683,2.1758521,2.0337751,2.400278,2.4065731
271,1.8393575000000002,1.9425835,2.122201,1.957054,2.2197245,2.3229505
272,1.922539,1.9272933,2.2625493,1.9603723000000002,2.2956282999999997,2.1594879999999996
273,1.63606,1.7440684,2.0861494,1.7046924,2.0467734,1.972611
274,1.830635,1.9192726999999998,2.2212357,1.8139157000000001,2.1158787,2.162761
275,1.8978410000000001,1.8601898000000001,2.1590478,1.9821488,2.2810068,2.181698
276,1.9533580000000001,1.8692249,2.1279999000000003,1.8989269,2.1577019,1.9717730000000002
277,1.6902235,1.7114315,1.9670699999999999,1.733784,2.0925415,2.1137495
278,1.724478,1.7733530999999998,2.1007171,1.8628110999999998,2.1901751,2.1726
279,1.8743910000000001,1.9007929000000001,2.2447679000000003,1.9545739,2.2985489,2.231345
280,2.1448863,2.2140793,2.578472,1.941087,2.4438182999999998,2.5130113
281,1.7388326,1.859404,2.2366326,1.8501606000000002,2.169384,2.3479606000000004
282,1.7043323000000001,1.751703,2.1417803,1.7756093000000002,2.083848,2.2130573
283,1.690267,1.8190339999999998,2.151056,1.794543,2.126565,2.020558
284,1.766331,1.9180775,2.4840735,1.7701005,2.3360965,2.3361959999999997
285,1.807782,1.8716312,2.0984862,2.0016072,2.2284622,2.154125
286,1.6829607,1.7844069999999999,1.9369697000000001,1.8728717,1.989887,2.1268807
287,1.8756110000000001,1.9447017,2.6079517,1.8577727,2.5210227,2.492666
288,1.696127,1.798917,2.3020009999999997,1.839038,2.09853,2.444912
289,1.9960925,2.1169995,2.422862,1.995393,2.3920745,2.5129815
290,1.6260513,1.8214353,2.041484,1.78102,2.0805073,2.2758913
291,1.7642955,1.7140339999999998,2.3245945,1.7186934999999999,2.229673,2.2789925
292,1.7463788,1.647788,2.2551318,1.6227428000000002,2.134335,2.1314958
293,1.6908125,1.8957625,2.180762,1.754176,2.1328305000000003,2.3377805
294,1.6321370000000002,1.7034573000000002,2.0991523,1.6777903,2.0734853,2.038117
295,1.685148,1.8607999999999998,2.220358,1.897586,2.257144,2.217034
296,1.8038252,1.7410191999999998,2.3507999999999996,1.740882,2.4007731999999997,2.3379671999999996
297,1.568573,1.6938769999999999,2.116693,1.6381219999999999,2.060938,1.921376
298,1.8101688,1.9725397999999998,2.05777,1.882169,2.1469188,2.3092898
299,1.7709199999999998,1.710955,2.181088,1.804321,2.0591999999999997,2.214489
300,1.8295752,1.8354822,2.271289,1.6953870000000002,2.2062502,2.2121572
301,1.7090348,1.696852,2.1257888,1.8865508,2.131682,2.3033048
302,2.052368,1.947498,2.2637080000000003,1.786014,2.263116,2.158246
303,1.659591,2.040196,2.1965950000000003,1.917075,2.335208,2.7158130000000003
304,1.7792560000000002,1.9030656000000001,2.2824036000000003,1.7320156,2.1113536,2.0624780000000005
305,1.7469001,1.7191991,2.24305,1.842255,2.4011461,2.3734450999999996
306,1.7126647,1.8364639999999999,2.1518387,1.9682407,2.193634,2.4074147
307,1.9021276,2.0194986000000004,2.5268360000000003,1.847343,2.4156436,2.5330146
308,1.5898181,1.692512,2.1791311,1.6884021,2.080147,2.2777151
309,1.75905,1.923705,2.220272,1.871959,2.168526,2.224125
310,1.694248,1.6892230000000001,2.074947,1.955273,2.140885,2.335972
311,2.021168,2.050073,2.478643,2.219445,2.648015,2.4306900000000002
312,1.7881945,1.8095094999999999,2.1627799999999997,1.764475,2.1761545,2.1974695
313,2.035375,2.167651,2.3740889999999997,2.123786,2.330224,2.462498
314,1.8405447,1.901957,2.3267737,1.9910476999999998,2.350031,2.4772766999999996
315,1.755529,1.8263067,2.1060657000000003,1.8485957,2.1283547,2.122613
316,1.9751373,1.9980669999999998,2.4510913,2.0953502999999998,2.518414,2.5713043
317,2.07662,2.13577,2.6492319999999996,2.1753899999999997,2.688852,2.551182
318,1.810528,1.807842,2.304232,1.852592,2.34898,2.3462959999999997
319,1.631259,1.841156,2.092564,1.9717749999999998,2.223183,2.190728
320,1.814256,1.839075,2.347104,1.725859,2.233888,2.078219
321,1.370708,1.7087694,2.0536154,1.6359614000000002,1.9808074000000002,2.173962
322,1.7872560000000002,1.957285,2.244744,1.922371,2.209832,2.379861
323,1.734397,1.7846573,2.3440303,1.8542203,2.4135933,2.441883
324,1.9591075,1.9027585,2.2652099999999997,1.860205,2.2593415,2.2029924999999997
325,1.8212030000000001,1.9988981,2.1972901,1.9211111,2.1195031,2.217292
326,1.7141053,1.676556,2.1871503,1.7324893,2.164395,2.2055343
327,1.7893359999999998,1.7507670000000002,2.088234,1.870685,2.20815,2.1695830000000003
328,1.649276,1.8747352,2.3090062,1.6779232,2.1121942000000002,2.1910410000000002
329,1.8264259999999999,1.8211096,2.2758176,2.1002036000000004,2.5549115999999996,2.4790080000000003
330,1.6447910000000001,1.7457695,2.1079594999999998,1.8293884999999999,2.1915785,2.12201
331,1.841913,1.877466,2.358777,1.789707,2.2710179999999998,2.124213
332,1.785782,2.0234167000000003,2.3422137000000003,1.8574127,2.1762097000000002,2.237019
333,1.991207,2.131888,2.446714,1.6355330000000001,2.224481,2.3651619999999998
334,2.015497,2.117044,2.596253,1.9309530000000001,2.6538559999999998,2.755403
335,1.501795,1.6840636999999998,2.1226757,1.6296806999999998,2.0682926999999998,2.097288
336,1.801888,1.9468812,2.3660031999999998,1.9302552,2.3493771999999997,2.3530580000000003
337,1.806206,1.9222130000000002,2.1337339999999996,1.988273,2.151636,2.315801
338,1.898833,2.0655506999999997,2.5537047,2.0265256999999997,2.5146797,2.597634
339,1.7237909999999999,1.7654952,2.1267602,1.6979202,2.0591852,1.9821910000000003
340,2.0059701999999997,1.974552,2.3604302,2.1004782,2.44244,2.4549382
