,Mean,Median,RF,ExtraTrees,GradBoost,AdaBoost,GP,ElasticNet,MLP,MLP_big
0,,,0.017967337185847802,0.02487995729825005,0.014779676576970761,0.02254402397387866,,0.0,,
1,,,0.005826515174037592,0.030973235398447714,0.001777755488338449,0.00551957033529384,,-0.0,,
2,,,0.02357889364249296,0.040661358844973364,0.03797100102872746,0.0,,0.0,,
3,,,0.0,0.0,0.002206979098492911,0.0,,0.0,,
4,,,0.06921513148512928,0.027726380596562895,0.04178712756555275,0.10639508487603025,,0.0,,
5,,,0.019323740801502596,0.01276660344759067,0.0737058278305419,0.06739105394744199,,0.0,,
6,,,0.029728983925493856,0.0050068156746372345,0.048681126629535554,0.07108512129264448,,-0.0,,
7,,,0.017452162318366653,0.011140850128454356,0.0030405835422025827,0.0,,0.0,,
8,,,0.013190424169564775,0.008321786448144934,0.018013469347755634,0.019949031110113584,,0.0,,
9,,,0.11044596149962223,0.03337459505952441,0.10005392957155944,0.0,,0.0,,
10,,,0.0033216346367705395,0.0257872357804041,0.0021065207903620395,0.0,,0.0,,
11,,,0.0005358786398530853,0.0023779601711318016,0.0011764320871710371,0.011750139898067745,,-0.0,,
12,,,0.007217671975654658,0.03136584697765181,0.004202548876233161,0.004843288096670314,,0.0,,
13,,,0.0,0.006392967148933272,0.0007587321866714659,0.005329623417023243,,0.0,,
14,,,0.012036767934915645,0.012733029766311738,0.0011281951065643242,0.0032956262352832784,,0.0,,
15,,,0.0,0.0,0.0,0.0,,0.0,,
16,,,0.0,0.0,0.0,0.0,,0.0,,
17,,,0.0,0.0,0.0,0.0,,0.0,,
18,,,0.0,0.0,0.0,0.0,,0.0,,
19,,,0.0,0.0,0.0,0.0,,0.0,,
20,,,0.004128566045223309,0.020519389793488184,0.005030164898265793,0.0,,0.0,,
21,,,0.008671304818465194,0.011278909723137314,0.009520378726308358,0.012119474835687,,-0.0,,
22,,,0.008017107539194731,0.015890253883139225,0.013460479428590274,0.020812888103162674,,0.0,,
23,,,0.007275236127283877,0.018398166692135943,0.00307098410381908,0.00300271497026951,,0.0,,
24,,,0.044085572584743174,0.036442482235243455,0.05412445754593441,0.01837563475239993,,0.0,,
25,,,0.008037553624293831,0.02314109940241007,0.002396714961540494,0.012804993751925639,,0.0,,
26,,,0.0005292519334728542,0.001473545965493045,0.004614553856327388,0.018077620913522555,,-0.0,,
27,,,0.06075197112638202,0.014419488257389687,0.019555128555916058,0.01812080911059637,,0.0,,
28,,,0.0012702862766067412,0.0024567974863233233,0.0,0.0,,0.0,,
29,,,0.023058750324720066,0.03441189324860454,0.01609937888793116,0.009348453773552366,,0.0,,
30,,,0.0,0.0,0.0,0.0,,0.0,,
31,,,0.0,0.0,0.0,0.0,,0.0,,
32,,,0.0,0.0,0.0,0.0,,0.0,,
33,,,0.0,0.0,0.0,0.0,,0.0,,
34,,,0.0,0.0,0.0,0.0,,0.0,,
35,,,0.020572787181755318,0.06031480848312796,0.050159211754870835,0.03606802830958052,,0.0,,
36,,,0.006894185479968541,0.0022926057504360177,0.01848617257809367,0.006110571091250395,,-0.0,,
37,,,0.034938399439613035,0.02128650972032377,0.01756862789441119,0.052941511412692085,,0.0,,
38,,,0.009233757516866618,0.017306955576036467,0.008257017208882104,0.009467457621876745,,0.0,,
39,,,0.030618340200185924,0.04036683886318028,0.03754994602140886,0.04702423694576607,,0.0,,
40,,,0.0,0.0,0.0,0.0,,0.0,,
41,,,0.0,0.0,0.0,0.0,,0.0,,
42,,,0.0,0.0,0.0,0.0,,0.0,,
43,,,0.0,0.0,0.0,0.0,,0.0,,
44,,,0.0,0.0,0.0,0.0,,0.0,,
45,,,0.020710798672665554,0.02265592881374502,0.020134662682187672,0.021764644555871453,,0.0,,
46,,,0.004450787645985483,0.01870139675497228,0.006989017650820418,0.0,,-0.0,,
47,,,0.0104793781813909,0.03511865218178645,0.006337408187281651,0.0,,0.0,,
48,,,0.001313303279101765,0.006781186999285288,0.0,0.003565952261086255,,0.0,,
49,,,0.014410015558283012,0.005083960319044012,0.005729485962043183,0.0,,0.0,,
50,,,0.055445558254283656,0.05163050609233445,0.08751952726233084,0.17672899414652415,,0.0,,
51,,,0.12299099462407526,0.04295005661824404,0.07754233518014218,0.10238197446375273,,-0.0,,
52,,,0.06058762349534528,0.035931211626877936,0.07030976756935722,0.029634322996791296,,0.0,,
53,,,0.005393831601784725,0.01564193402668597,0.006443267037855848,0.0011653552356652474,,0.0,,
54,,,0.054273393716852934,0.020933857278541006,0.004519522277335637,0.01406454394660321,,0.0,,
55,,,0.0,0.02826710483946073,0.0,0.0,,0.0,,
56,,,0.0,0.015272666500052313,0.003060277293962557,0.0,,-0.0,,
57,,,0.003198068670359269,0.05910340764855043,0.016410267271352613,0.009630539712812448,,0.0,,
58,,,0.007516270340700612,0.0004961602916180757,0.0,0.0,,0.0,,
59,,,0.015332860539546292,0.0319766655828794,0.046490899143856866,0.03348879524111647,,0.0,,
60,,,0.00447150091595219,0.010104434328764286,0.02044031338685339,0.0,,0.0,,
61,,,0.020830558057754307,0.0034476525542081137,0.011350482784748116,0.025197918665047444,,-0.0,,
62,,,0.0006708828378918849,0.002394849721462594,0.005439644160892435,0.0,,0.0,,
