,Mean,Median,RF,ExtraTrees,GradBoost,AdaBoost,GP,ElasticNet,MLP
0,,,0.012295421203658223,0.04901361375870224,0.030705921286641315,0.05257914233190979,,0.0,
1,,,0.046429539169980036,0.006635965522848096,0.02219519081753988,0.03806534433996813,,0.0,
2,,,0.029188677396765856,0.07546775438793092,0.011083094445515156,0.025389269987179573,,0.0,
3,,,0.05860638699398322,0.13270678353150983,0.06651989125621444,0.05657010856009879,,-0.0,
4,,,0.03184143654736501,0.07617415649315276,0.005109798299739807,0.057608640455837336,,-0.0,
5,,,0.01849477414322286,0.029949918971235577,0.0,0.03721210749816953,,-0.0,
6,,,0.0,0.0,0.0,0.0,,0.0,
7,,,0.0,0.0,0.0,0.0,,0.0,
8,,,0.01592735357608127,0.010470049759727602,0.015598996164974002,0.011982423155921415,,-0.0,
9,,,0.08416201550639045,0.03825362978417492,0.07754630787597672,0.11072259997436915,,0.0,
10,,,0.03656004941890846,0.007462155607569065,0.0061427486438974666,0.021986820978014146,,-0.0,
11,,,0.063117019620247,0.0719106064062955,0.021858522412958943,0.030975950672000832,,0.0,
12,,,0.0,0.0,0.0,0.0,,0.0,
13,,,0.0,0.0,0.0,0.0,,0.0,
14,,,0.09704418892349961,0.060771875003855794,0.03934523495149031,0.053291876622299825,,-0.0,
15,,,0.03596158396947715,0.0661436033787641,0.10165288899978141,0.04046896619373824,,0.0,
16,,,0.0,0.0,0.0,0.0,,0.0,
17,,,0.0,0.0,0.0,0.0,,0.0,
18,,,0.009091419355720793,0.016225281780774405,0.008705221697909183,0.01641007574558153,,0.0,
19,,,0.02344671652548376,0.006765888132679915,0.006266883722527729,0.07174237215827518,,0.0,
20,,,0.026297985624819435,0.035998962585038326,0.05045882700113307,0.039007145508519185,,-0.0,
21,,,0.03210073485854265,0.02346004612154411,0.04057789629567843,0.05179967760003693,,0.0,
22,,,1.1967093959643479e-07,0.01410607159751002,5.24116437891397e-06,0.04694935873616828,,-0.0,
23,,,0.041449067847103796,0.02275507639452956,0.0240141576942073,0.025024614850323642,,-0.0,
24,,,0.04021820321424015,0.029391105488412762,0.006390558680219469,0.027770424498537147,,0.0,
25,,,0.29405095540771586,0.18312329861666,0.4375761717132153,0.14618421445287832,,0.0,
26,,,0.003716351025854864,0.043214156677084545,0.02824644687600111,0.03825886568017305,,-3.588087557604658e-19,
