,Mean,Median,RF,ExtraTrees,GradBoost,AdaBoost,GP,ElasticNet,MLP
0,,,0.0030755242191396973,0.007663016434525589,0.035389551694986476,0.04021926779641352,,0.0,
1,,,0.02723736458135807,0.023742061617299692,0.03209891393784137,0.010542870215714782,,0.0,
2,,,0.014381177680433038,0.024672100554275496,0.0016784949143066668,0.027604382186081574,,0.0,
3,,,0.018864616318895192,1.5982292247754135e-06,0.005061397873580899,0.011612725257911656,,0.0,
4,,,0.015928254323344365,0.007117911702978509,0.026933164223667504,0.01501796296257637,,0.0,
5,,,0.017503544121270226,0.06519318116296137,0.026244927663155265,0.015660783370596173,,0.0,
6,,,0.0018883235096554475,2.0248435185321406e-06,0.02065385807557871,0.011725646469677858,,0.0,
7,,,0.06867917238231938,0.05382024473975102,0.06837959773842621,0.031956511756661095,,0.0,
8,,,0.00986038320970369,0.0350481810013316,0.0,0.006487686917266641,,0.0,
9,,,0.0,0.011529122250293478,0.00031435217960160334,0.01068775267413521,,0.0,
10,,,0.01875918947047808,0.022111378932761706,0.009444767236252588,0.03704556303903955,,0.0,
11,,,0.025633838946322436,0.015938881025011422,0.0013229651427157385,0.024178845174846027,,0.0,
12,,,0.0017649459926339663,0.010591343709616651,0.020065043462363222,0.0048209293535016245,,0.0,
13,,,0.01927637571798315,0.06874794516842371,0.0014222006074795718,0.032885281164784265,,0.0,
14,,,0.006031210797666569,0.024849520706744965,0.0,0.016152318736593348,,0.0,
15,,,0.0,0.0,0.0,0.0,,0.0,
16,,,0.0,0.0,0.0,0.0,,0.0,
17,,,0.0,0.0,0.0,0.0,,0.0,
18,,,0.0,0.0,0.0,0.0,,0.0,
19,,,0.0,0.0,0.0,0.0,,0.0,
20,,,0.000571611632600253,0.013113386191733975,0.00016902974841129218,0.025282016199437745,,0.0,
21,,,0.010770984896950952,4.116797014189643e-06,0.024671559665148054,0.02438459975797863,,0.0,
22,,,0.07122326905574557,0.009606604526494738,0.05458723588672606,0.03438418212563887,,0.0,
23,,,0.004961446542931782,1.0865265985293036e-07,0.0,0.019343097362241293,,0.0,
24,,,0.05466740965116558,0.05039764545957054,0.033046014222894785,0.02979578436096837,,0.0,
25,,,0.0,0.029989767706644948,0.0,0.004384905980223523,,0.0,
26,,,0.003699776032785438,1.1302406121107406e-06,0.019514063960993113,0.016198466862426583,,0.0,
27,,,0.02558811846873426,0.004002024391740055,0.004478688117950156,0.0031768232923808292,,0.0,
28,,,0.013277154288483552,1.964326105390923e-06,0.05797860067972917,0.04971553814633292,,0.0,
29,,,0.029338508211331847,0.11347831036847549,0.06286236594911138,0.04035664375546711,,0.0,
30,,,0.0,0.0,0.0,0.0,,0.0,
31,,,0.0,0.0,0.0,0.0,,0.0,
32,,,0.0,0.0,0.0,0.0,,0.0,
33,,,0.0,0.0,0.0,0.0,,0.0,
34,,,0.0,0.0,0.0,0.0,,0.0,
35,,,0.01754879790974672,0.006989987100869159,0.04232418659380357,0.042902529293182085,,0.0,
36,,,0.016364326505445618,0.02201773825532383,0.05156703037077357,0.025394185292443232,,0.0,
37,,,0.03162017847713088,0.0,0.040909178673367214,0.02321908757684223,,0.0,
38,,,0.05349478909997492,0.015119659184190115,0.0,0.04850283537185921,,0.0,
39,,,0.0028142258382930253,0.005192557431960356,0.0,0.014686524175507627,,0.0,
40,,,0.0,0.0,0.0,0.0,,0.0,
41,,,0.0,0.0,0.0,0.0,,0.0,
42,,,0.0,0.0,0.0,0.0,,0.0,
43,,,0.0,0.0,0.0,0.0,,0.0,
44,,,0.0,0.0,0.0,0.0,,0.0,
45,,,0.0,0.0,0.009992505355016916,0.011403162167776036,,0.0,
46,,,0.006241433454622637,0.02510906501538048,0.004012516942102303,0.0017064258615820307,,0.0,
47,,,0.053435540341814504,3.2782746920513388e-06,0.0,0.00937923525482029,,0.0,
48,,,3.174160290093456e-06,0.02691812261002475,0.01809184949487091,0.027896262527720473,,0.0,
49,,,0.0,0.017949927349275592,0.004630913825066584,0.02838544329270869,,0.0,
50,,,0.01276567008163212,1.7292271101029227e-07,0.0014817153705695514,0.010598494846023663,,0.0,
51,,,0.01641081523093872,0.000965936093745516,0.000313340597493971,0.013804926678526373,,0.0,
52,,,0.052514759733571816,0.04023301600615644,0.17164112307478038,0.014309068448708646,,0.0,
53,,,0.00783745144298319,0.03789376064165403,0.006944309471251296,0.006539028898265995,,0.0,
54,,,0.006210583138580117,0.01583167186598785,0.006663550068058992,0.018258987924970188,,0.0,
55,,,0.039981810854810576,0.0514092209976816,0.0,0.015113864321230547,,0.0,
56,,,0.0027110420232817024,0.03684581063538485,0.00959691501922281,0.017260968663787915,,0.0,
57,,,0.021805125641027958,0.0031756651712987623,0.000383280301752002,0.009708478237022347,,0.0,
58,,,0.0002505538251423663,0.006582287546221433,0.0007216418147033441,0.010451377754216595,,0.0,
59,,,0.022272020313535906,0.020877322314583592,0.008604312795220398,0.01299266465227035,,0.0,
60,,,0.015026673167740163,0.006591920203133717,0.004863072388362024,0.014976180736463849,,-0.0,
61,,,0.10013970876189618,0.023552592806231988,0.09904766864188216,0.03140526411540487,,0.00306029095519855,
62,,,0.057569119945608295,0.045116716833723106,0.011894096220782196,0.04748441898977115,,-0.0,
