,Mean,Median,RF,ExtraTrees,GradBoost,AdaBoost,GP,ElasticNet,MLP
0,,,0.037053175171393664,0.03557953944424141,0.036347864149376304,0.036642262394948666,,-0.0,
1,,,0.031781398592814224,0.046171053134584944,0.04784141917756984,0.061459274215798616,,-0.0,
2,,,0.021475687972698138,0.00939138450445717,0.0,0.022368626395835298,,-0.0,
3,,,0.0,0.023508529674243387,0.04837412884729528,0.05277143258911179,,-0.0,
4,,,0.028181950854985927,0.0296883520512811,0.023193521023700318,0.04725809021730294,,-0.0,
5,,,0.0546835177591873,0.03314884212918551,0.023627866575200787,0.08382430717399615,,-0.0,
6,,,0.0,0.0,0.0,0.0,,0.0,
7,,,0.0,0.0,0.0,0.0,,0.0,
8,,,0.026591925226485867,0.026513145200458627,0.03641288291423488,0.025707687964116085,,-0.0,
9,,,0.06544022578948606,0.054841706324922204,0.06715545203781655,0.0631836869866535,,0.0,
10,,,0.02672140277270908,0.027742360582305316,0.004815871303886964,0.03339376519090226,,-0.0,
11,,,0.031121081232484804,0.01364651264956015,0.007212620315920935,0.057818409901292285,,0.0,
12,,,0.0,0.0,0.0,0.0,,0.0,
13,,,0.0,0.0,0.0,0.0,,0.0,
14,,,0.05285376691976805,0.03694330836375016,0.039599957355485556,0.031568390038950137,,-0.0,
15,,,0.029444147233576003,0.06277046157302452,0.030109887281343943,0.036984536806933234,,-0.0,
16,,,0.0,0.0,0.0,0.0,,0.0,
17,,,0.0,0.0,0.0,0.0,,0.0,
18,,,0.007316190899438463,0.026137367102750064,1.074227968615604e-07,0.016207332373675585,,-0.0,
19,,,0.07724799803840275,0.03726927468724499,0.05039132102676887,0.08346929890037078,,0.0,
20,,,0.029706377630636067,0.015930939089088138,0.0012564496079125957,0.024498339038424733,,-0.0,
21,,,0.04115544756619256,0.08036401401976237,0.08559214155334864,0.04281208660586924,,-0.0,
22,,,0.026498572324179143,0.0026804033828906346,6.489359239844309e-05,0.011986978920606805,,-0.0,
23,,,0.01905212267495533,0.10159928010414036,0.031341151560983,0.05392445501585161,,-0.0,
24,,,0.13439845680169635,0.08236407271981819,0.060101342222775675,0.01594692513317252,,7.545876122398112e-19,
25,,,0.1907090260280488,0.15067101210841777,0.3061222275222909,0.13409809263734898,,-0.0,
26,,,0.06856752851086148,0.10303844115387299,0.10043889450889365,0.0640760214988388,,-0.0,
