,Mean,Median,RF,ExtraTrees,GradBoost,AdaBoost,GP,ElasticNet,MLP,MLP_big
0,,,0.06363343160397167,0.0749487402737455,0.05632832621050702,0.02154535023745526,,-0.0,,
1,,,0.041312283101946685,0.025753593367047495,0.05512264194621302,0.01489610729201916,,-0.0,,
2,,,0.3270901297076594,0.14217492001226997,0.2245884438262863,0.14538878504577754,,-0.0,,
3,,,0.11645071174123056,0.019887767120506744,0.08843457166642751,0.07866116597703103,,-0.0,,
4,,,0.028389242864721793,0.07236388022867589,0.04631043591945683,0.0008456520605972587,,-0.0,,
5,,,0.0,0.031054279762948007,0.0014202042571515396,0.0008690793868149322,,-0.0,,
6,,,0.0,0.0,0.0,0.0,,0.0,,
7,,,0.0,0.0,0.0,0.0,,0.0,,
8,,,0.02975859695173242,0.0692097691950189,0.01243288673347574,0.03464703945880468,,-0.0,,
9,,,0.018179223517939685,0.008009613418047432,0.03354108747436194,0.0537290650110697,,-0.0,,
10,,,0.034575492182853954,0.06550109347480086,0.00444851582218986,0.00967434312099591,,-0.0,,
11,,,0.006095045507170673,0.017285860199737237,0.0166833282854306,0.0,,-0.0,,
12,,,0.0,0.0,0.0,0.0,,0.0,,
13,,,0.0,0.0,0.0,0.0,,0.0,,
14,,,0.0355876019985275,0.06406488433448351,0.09802641433736757,0.09101744557315682,,-0.0,,
15,,,0.033927596159087456,0.04826707033869445,0.04628943498280002,0.08140738177781251,,-0.0,,
16,,,0.0,0.0,0.0,0.0,,0.0,,
17,,,0.0,0.0,0.0,0.0,,0.0,,
18,,,0.03180452397186157,0.03637467665129084,0.028223985386924565,0.04971247606326098,,-0.0,,
19,,,0.005883275699373698,0.023214586470972947,0.003698077400205246,0.05302645618320564,,-0.0,,
20,,,0.03854519356045818,0.05742462451437454,0.1035962104958225,0.12050330684866287,,-0.0,,
21,,,0.0533962957169077,0.055197711522091644,0.0686510260918674,0.08634845846885347,,-0.0,,
22,,,0.02117306593724748,0.06811534706323516,0.040636382333611144,0.05249882409574038,,-0.0,,
23,,,0.01827276724973431,0.01632717430638312,0.010810890280324356,0.011183508757812812,,-0.0,,
24,,,0.008226754345406661,0.02288423219750562,0.0,0.04077018992410498,,-0.0,,
25,,,0.07875621491403782,0.06276179760112069,0.055962315618040576,0.05209976920205328,,1.4583194137489503e-19,,
26,,,0.00894255326813077,0.01917837794704944,0.004794820931536318,0.0011755955147708522,,-0.0,,
