,Random,Trivial,RBF-SVM,RF,ExtraTrees,AdaBoost,GradBoost,GP,LogisticReg,MLP
0,,,,0.027424768049932602,0.0,0.036763062940556354,0.0009907175314513971,,0.0,
1,,,,0.03743772906494472,0.0,4.791420108704174e-06,0.0,,0.0,
2,,,,0.018901874566072674,0.040420362587634685,0.05906880356852308,0.0,,0.0,
3,,,,0.0,0.0022735860939664928,0.04998757696283191,0.002154255200645316,,0.0,
4,,,,0.02715744101456007,0.007667216616178365,0.010311173974540375,0.19911363181916608,,0.0,
5,,,,0.01054711066331847,0.0,1.397100039745484e-06,0.0,,0.0,
6,,,,0.021134258047059838,0.02361309185691813,0.0035930540050429496,0.013291365237215216,,0.0,
7,,,,0.011962212719438823,0.030726468226573565,0.0,0.0,,0.0,
8,,,,0.006567108514594304,0.05545345265147461,0.0001969376305529217,0.0,,0.0,
9,,,,0.0,0.014613905827294951,0.0,0.0,,0.0,
10,,,,0.013310348430235597,0.006710979970048438,0.0,0.07514526520135466,,0.0,
11,,,,0.01703402948952127,0.04390102068900207,0.04977608778758658,0.0,,0.0,
12,,,,0.0,0.010925968379605555,0.0,0.0,,0.0,
13,,,,0.017314271690333175,0.05942428069273137,8.027179372528813e-06,0.0,,0.0,
14,,,,0.0,0.026486516510678498,0.0,0.010517676887005762,,0.0,
15,,,,0.0,0.0,0.0,0.0,,0.0,
16,,,,0.0,0.0,0.0,0.0,,0.0,
17,,,,0.0,0.0,0.0,0.0,,0.0,
18,,,,0.0,0.0,0.0,0.0,,0.0,
19,,,,0.0,0.0,0.0,0.0,,0.0,
20,,,,0.013336460638817906,0.03405452008873705,0.0003446045926044575,0.0,,0.0,
21,,,,0.02097315436241611,0.07398967141553583,6.255385423733851e-05,0.0,,0.0,
22,,,,0.017280290336420846,0.03138014978760763,0.27515661934458807,0.13349842869635797,,0.0,
23,,,,0.012634948137358753,0.008644610458911423,0.0,0.0,,0.0,
24,,,,0.006566065888303542,0.03284206306298904,2.1429651795547135e-06,0.0,,0.0,
25,,,,0.006238996478873236,0.021104691333005864,0.0003538446922334654,0.019143912233833122,,0.0,
26,,,,0.028120566465090584,0.011008440958292752,0.0,0.0,,0.0,
27,,,,0.0,0.03863338156638753,0.19894943479816965,0.0,,0.0,
28,,,,0.04367198741792738,0.02128278748793333,4.38848428539932e-06,0.0,,0.0,
29,,,,0.01760038178994421,0.008198902608628066,0.07420005978776775,0.01037821314710356,,0.0,
30,,,,0.0,0.0,0.0,0.0,,0.0,
31,,,,0.0,0.0,0.0,0.0,,0.0,
32,,,,0.0,0.0,0.0,0.0,,0.0,
33,,,,0.0,0.0,0.0,0.0,,0.0,
34,,,,0.0,0.0,0.0,0.0,,0.0,
35,,,,0.01999864921473559,0.06714192702403536,0.0,0.0,,0.0,
36,,,,0.03882332706218479,0.02109234626613504,0.002055966757784065,0.0,,0.0,
37,,,,0.014901499619623693,0.02983998301063493,0.0,0.0,,0.0,
38,,,,0.08814160848853919,0.04381437452715806,0.025582445849405645,0.45303916426982777,,0.0,
39,,,,0.02663469227112179,0.0,1.414970018037229e-06,0.04100390459274199,,0.0,
40,,,,0.0,0.0,0.0,0.0,,0.0,
41,,,,0.0,0.0,0.0,0.0,,0.0,
42,,,,0.0,0.0,0.0,0.0,,0.0,
43,,,,0.0,0.0,0.0,0.0,,0.0,
44,,,,0.0,0.0,0.0,0.0,,0.0,
45,,,,0.0,0.0,0.008019801980198065,0.023178588531746057,,0.0,
46,,,,0.033763057151509165,0.018061441872942667,4.8141106587020155e-06,0.0,,0.0,
47,,,,0.0,0.00885273221924456,0.04743071026992208,0.0,,0.0,
48,,,,0.013320665553857716,0.012226496149456138,0.0,0.0,,0.0,
49,,,,0.016974085984486798,0.0,0.01854396985359224,0.0,,0.0,
50,,,,0.013851585451133474,0.006122673881840527,0.0,0.0,,0.0,
51,,,,0.04160577398891198,0.010495972507308573,0.03845890443258578,0.0,,0.0,
52,,,,0.0,0.007740991402963232,0.0,0.0,,0.0,
53,,,,0.06744249624281058,0.012463485350540631,0.050527696757774146,0.0,,0.0,
54,,,,0.0,0.020170822847555857,0.0,0.0,,0.0,
55,,,,0.020785697327698482,0.007603039506948311,0.0,0.0,,0.0,
56,,,,0.01586127994793403,0.01953250094836869,0.0,0.0,,0.0,
57,,,,0.014995755775416581,0.014577671506847542,0.0,0.0,,0.0,
58,,,,0.030596749305217535,0.015893032431503758,0.04999998279679881,0.0,,0.0,
59,,,,0.015749080685329757,0.007768204316321481,2.081644433898072e-06,0.018544876651551134,,0.0,
60,,,,0.059211007249992585,0.026251020095920126,0.00037504263395766373,0.0,,0.0,
61,,,,0.06549366992125297,0.03146592741173462,0.00021260685465002388,0.0,,-0.00616702090979842,
62,,,,0.026635314993079216,0.015529287852404672,0.0,0.0,,0.007047688004608661,
