,Mean,Median,RF,ExtraTrees,GradBoost,AdaBoost,GP,ElasticNet,MLP
0,,,0.0,0.04620499235158885,0.00030459020219786493,0.021012840178311787,,-0.0,
1,,,0.002039461609372303,0.008451529780774085,0.0035543936302817754,0.0035336054427324327,,-0.0,
2,,,0.05689912985496158,0.07057346411947882,0.0075585057076478605,0.03070670519163906,,0.0,
3,,,0.0,0.0,0.0,0.0,,0.0,
4,,,0.023741415980245397,0.02284781923039044,0.0,0.018520404373132057,,-0.0,
5,,,1.915443390945711e-05,0.037893734451830474,0.00011911023726424383,0.013174335663842202,,-0.0,
6,,,0.0,0.0,0.0,0.0,,0.0,
7,,,0.08815374053717391,0.0750583331491572,0.3048789199730421,0.10115901626205642,,-0.0,
8,,,0.0,0.0,0.0,0.0,,0.0,
9,,,0.03138049880205587,0.05346514670428747,0.00012795060365648395,0.08140653200568909,,-0.0,
10,,,0.03823197589160981,0.013627106744681993,0.016795401700880397,0.011175783552959895,,-0.0,
11,,,0.04614313499773392,0.017056125016014473,0.000789872087548831,0.04502881573902193,,-0.0,
12,,,0.023840436210312642,0.047128956572958236,0.0,0.016580338131370678,,-0.0,
13,,,0.005981944033063083,0.05130052811806359,0.0033556385638440363,0.0049011815109498424,,-0.0,
14,,,0.0006584507316977019,0.0,0.0,0.019361937562333034,,0.0,
15,,,0.0,0.0,0.0,0.0,,0.0,
16,,,0.0102591749513181,0.014656219966383369,0.011022909763255626,0.008067070572701165,,-0.0,
17,,,0.044159963976673024,0.03448640696430471,0.0002819701260451048,0.02291243196002287,,-0.0,
18,,,0.0,0.0,0.0,0.0,,0.0,
19,,,0.0,0.015049821569465813,0.005224171848865847,0.01428081133968705,,-0.0,
20,,,0.0,0.0,0.0,0.0,,0.0,
21,,,0.10046604587005237,0.005836977558608817,0.0,0.029797835445599975,,0.0,
22,,,0.0060578836710806295,0.00121345555908568,0.0019149102137207576,0.009206752769963125,,-0.0,
23,,,0.030888140447824175,0.00788419343689235,0.0028750443930772984,0.016457456678499554,,-0.0,
24,,,0.03636737227221888,0.010732921330899422,0.09503134101875198,0.03916829848750767,,0.0,
25,,,0.0001388352749736006,0.01585112835114525,0.0,0.009597250007162798,,0.0,
26,,,0.0007748188429546194,3.7951869648583574e-07,0.02668709259726083,0.0028295788361105564,,0.0,
27,,,0.0,0.0,0.0,0.0,,0.0,
28,,,0.05659666713573479,0.032733250684406405,0.0004284679511575017,0.05527921185126078,,-0.0,
29,,,0.0054662731147783845,0.048929907074470216,0.0014698934810538828,0.023775733227759336,,0.0,
30,,,0.0,0.0,0.0,0.0,,0.0,
31,,,0.022537147146450647,0.02930823303528008,0.03388094464610675,0.03943883364562028,,0.0,
32,,,0.0,0.0,0.0,0.0,,0.0,
33,,,0.0036865955450630906,0.005305780519715378,0.0,0.0,,0.0,
34,,,0.0,0.02149078154145227,0.0031834028065980194,0.01977387733509559,,0.0,
35,,,0.0029383711655692805,0.0013303448312782238,0.0022613600160039478,0.0005111915058194515,,0.0,
36,,,0.0005197045248185692,0.020387378571524215,0.1499322608320265,0.025469036944706685,,0.0,
37,,,0.0,0.01701398999801624,0.0005115374501407229,0.0022666502164721707,,0.0,
38,,,0.0004486889323127775,0.011112717620795146,0.0,0.022519153371489745,,0.0,
39,,,0.0,0.0,0.0,0.0,,0.0,
40,,,0.02189394926374267,0.0347297594453219,0.0,0.021244451261146227,,-0.0,
41,,,0.00019880251657294814,0.019023392559490915,0.00014704967563486894,0.0001666125589978234,,0.0,
42,,,0.0,0.0,0.0,0.0,,0.0,
43,,,0.03580088109040042,0.014433767430259453,0.01592493591026414,0.008315294560063628,,0.0,
44,,,0.0,0.0,0.0,0.0,,0.0,
45,,,0.0006094798244555882,0.0019937319769025874,0.0,0.02595722196045283,,0.0,
46,,,0.0007157962857106626,0.03458398751050534,0.0014333084101917958,0.005501712553917161,,0.0,
47,,,1.7683076044295962e-05,0.0,0.0009163318540596195,0.00015573494651373014,,0.0,
48,,,0.1114838418884471,0.03115847920132695,0.2833207978569769,0.03882075888176171,,0.0,
49,,,0.0,0.0,0.0,0.0,,0.0,
50,,,0.0,0.0,0.0,0.0,,0.0,
51,,,0.0,0.0,0.0,0.0,,0.0,
52,,,0.035984065278567914,0.012268264614141908,0.0,0.028174416210576234,,-0.0,
53,,,0.0,0.0,0.0,0.0,,0.0,
54,,,0.0,0.0,0.0,0.0,,0.0,
55,,,0.03283338435105147,0.02886374455241659,0.020651571110504047,0.029290826023642167,,-0.0,
56,,,0.0,0.0,0.0,0.0,,0.0,
57,,,0.0,0.0,0.0,0.0,,0.0,
58,,,0.01592846597469257,0.05503366641365516,0.0017250007076294017,0.012876982614701755,,-0.0,
59,,,0.0026826516768706336,0.01419034425464768,0.0,0.0015889222037940142,,-0.0,
60,,,0.0,0.0,0.0,0.002625395655632262,,0.0,
61,,,0.0505089092405959,0.00020917623029751217,0.0036913146243110263,0.04827276203930761,,0.0,
62,,,0.05294706357888923,0.01658006143938833,0.0,0.06909623871997536,,0.00014872715173792935,
