,Random,Trivial,RBF-SVM,RF,ExtraTrees,AdaBoost,GradBoost,GP,LogisticReg,MLP,MLP-big
0,,,,0.017267949853259325,0.020228275919241406,0.032906076022142884,0.015111908643828331,,-0.5969334535152385,,
1,,,,0.02037053605447183,0.019795634856619476,0.037330965242485865,0.0030417667521523872,,0.27583841897941347,,
2,,,,0.055347808493137085,0.024624182857124925,0.013502713477506248,0.09946654119665936,,26.062568095817678,,
3,,,,0.04150400269961788,0.04023390149155252,0.0259275820126404,0.01097371886811472,,11.671149264022334,,
4,,,,0.0027520634664586117,0.007718554177982796,0.019137850752427417,0.005679908726214263,,-0.07574722581152109,,
5,,,,0.032643367516263545,0.026282504243899295,0.03728922826633717,0.07024477277102516,,-26.467933949758937,,
6,,,,0.03429799149113923,0.02102661551326595,0.006994750477801968,0.00834144048175517,,-7.116829673679183,,
7,,,,0.03646168825216135,0.047427144513135275,0.03572923072752808,0.012637776518465043,,-1.5062727778861091,,
8,,,,0.0007008886794959122,0.01635823882605758,0.045090382105228685,0.0077707548296894,,1.3340626453935636,,
9,,,,0.023270150000266034,0.04072263615824663,0.03234388251978845,0.04273431123586721,,9.858759256725456,,
10,,,,0.0,0.0,0.0,0.0,,0.0,,
11,,,,0.0,0.0,0.0,0.0,,0.0,,
12,,,,0.0,0.0,0.0,0.0,,0.0,,
13,,,,0.0,0.0,0.0,0.0,,0.0,,
14,,,,0.028029600672588157,0.03435327079091727,0.011666540729252554,0.008995577357024193,,-0.48398334791554054,,
15,,,,0.0597487602645117,0.012608271494674406,0.043421591734649205,0.04997431687982296,,1.4777061311690831,,
16,,,,0.000816793078429194,0.0016289154802007256,0.052107504393898385,0.008922757097166719,,0.17113354012963683,,
17,,,,0.010582445605524276,0.0262906442818193,0.03360732597413853,0.007527963886860115,,5.901165805684947,,
18,,,,0.030202016737961218,0.030494252104452262,0.004159104806825895,0.0016611408452236562,,-17.820701557259046,,
19,,,,0.028585136395126876,0.045255047561350126,0.028826569946586122,0.016224953300407668,,29.60883879614835,,
20,,,,0.014798355214317433,0.03846466319677573,0.03760004922170386,0.0281112283746104,,-1.035499546109532,,
21,,,,0.012697068618962696,0.014919670538257292,0.022683228221172524,0.008822316047211344,,2.5258736436135054,,
22,,,,0.0,0.0,0.0,0.0,,0.0,,
23,,,,0.0,0.0,0.0,0.0,,0.0,,
24,,,,0.0,0.0,0.0,0.0,,0.0,,
25,,,,0.0,0.0,0.0,0.0,,0.0,,
26,,,,0.035406826664890735,0.021736142880359594,0.038289120804545565,0.08294028424893064,,5.354910843440382,,
27,,,,0.04549562596534331,0.03184524238485859,0.0484735471722154,0.057596823795021075,,-7.856444532099653,,
28,,,,0.00777926949441031,0.009805860859636183,0.01814031256396245,0.03139056201966717,,0.8627941121835648,,
29,,,,0.010912113098242374,0.04080215632615581,0.03142570908498071,0.00856987087036638,,12.627541213991334,,
30,,,,0.0,0.0,0.0,0.0,,0.0,,
31,,,,0.0,0.0,0.0,0.0,,0.0,,
32,,,,0.0,0.0,0.0,0.0,,0.0,,
33,,,,0.0,0.0,0.0,0.0,,0.0,,
34,,,,0.03755429317341938,0.04369770721344195,0.005361345084897752,0.0065106257939752206,,27.59588450324747,,
35,,,,0.010305800026865927,0.03751930607700309,0.01205515114153705,0.047665346820680916,,-46.201017027679946,,
36,,,,0.0031387515278119816,0.008949436231512526,0.01427080302235283,0.017430644977774353,,-1.4229607519288807,,
37,,,,0.020530977080318057,0.037395569081471104,0.013476562695491323,0.002922562411020717,,21.493350467563243,,
38,,,,0.042924891169571995,0.0263317440273347,0.014688827870743104,0.02397621363548944,,-57.64789541727778,,
39,,,,0.0352320462973099,0.03607289753231434,0.04216805661039638,0.076151107939428,,22.014419924391873,,
40,,,,0.00821710021137414,0.004058969736502183,0.02611623809278401,0.010571980593696264,,-3.6373135746871896,,
41,,,,0.034189501212410114,0.01663852429792012,0.037819567470020424,0.015518504990794147,,-2.821796493631733,,
42,,,,0.02233132802035113,0.042692636623673355,0.005511364954418345,0.013677857863519563,,1.6986128103617428,,
43,,,,0.005246006610024551,0.06808026226902066,0.029849186801067424,0.013461061654732188,,-5.6858302000513845,,
44,,,,0.07554977858341808,0.021951352759501698,0.043428033581224254,0.006736509958569874,,0.004814076338603488,,
45,,,,0.08014485831444984,0.04858391055349631,0.05491285227943919,0.1720859570329999,,-0.008736993233505203,,
46,,,,0.07496420945609582,0.03540585714022483,0.043688744137809515,0.006550931581235816,,-0.008599869078349922,,
