,Mean,Median,RF,ExtraTrees,GradBoost,AdaBoost,GP,ElasticNet,MLP
0,,,0.0,2.454062789462004e-08,0.026135369332741895,0.020629414097237293,,0.0,
1,,,0.027900731131805072,0.0,0.0013003479587156994,0.00411919345196097,,0.0,
2,,,0.022270071260974706,0.029299126919680264,0.06708517105278852,0.01744600710396701,,0.0,
3,,,0.031683470539862243,6.1342026876626014e-06,0.0,0.007019123604277523,,0.0,
4,,,0.0,0.024096444570997695,0.00020606902389652164,0.010719936723163844,,0.0,
5,,,0.0,0.0,0.0,0.006633720254744498,,0.0,
6,,,0.007855842880498544,0.022264350895208746,0.0,0.011825811881536202,,0.0,
7,,,0.0458884647520206,0.03726008147900052,0.08381594496542552,0.05346217177900546,,0.0,
8,,,0.015688388660304343,0.03127004371331376,0.058818344490451334,0.030261651193546228,,0.0,
9,,,0.08447427657443549,0.0,0.0043816330039069045,0.02632673636551469,,0.0,
10,,,0.015451876298351864,0.0,0.0013890245432261188,0.009877375315219023,,0.0,
11,,,0.013420374527646061,4.527292771210407e-06,0.0,0.009806123262522023,,0.0,
12,,,0.004065111828999935,0.02183613864417817,0.0,0.005912396825964505,,0.0,
13,,,0.014762733358748734,0.044771275617764617,0.014396528696115424,0.020735666925918363,,0.0,
14,,,0.007530813873785921,0.023793553563208964,0.003555236192980834,0.0205899443509288,,0.0,
15,,,0.0,0.0,0.0,0.0,,0.0,
16,,,0.0,0.0,0.0,0.0,,0.0,
17,,,0.0,0.0,0.0,0.0,,0.0,
18,,,0.0,0.0,0.0,0.0,,0.0,
19,,,0.0,0.0,0.0,0.0,,0.0,
20,,,0.0003767638043162178,0.010400430473690986,0.0023814774929257192,0.00420739268431331,,0.0,
21,,,0.009383861077662679,0.01880894155792522,0.017401266443424178,0.02417907269251045,,0.0,
22,,,0.0085698744758527,0.005893661808098775,0.022523420088235806,0.014264943120593175,,0.0,
23,,,0.015547434419092792,0.020115722585333083,0.07484784886405739,0.04467530435349284,,0.0,
24,,,1.4485940448255305e-07,0.0078052713146557874,0.0,0.013870719490801629,,0.0,
25,,,0.007764892747760323,0.00351205743457294,0.004164976274233163,0.003923581016238617,,0.0,
26,,,0.013064270015682755,0.005550151234826941,0.0,0.0044187126049355045,,0.0,
27,,,0.01474064526823963,0.001686449701254779,0.01911748877443022,0.02296949760625486,,0.0,
28,,,0.018711008705446387,0.01372125307617202,0.02432449149561991,0.02232405021930439,,0.0,
29,,,0.018869815516361695,4.02045416489345e-08,0.0,0.0025716858896113574,,0.0,
30,,,0.0,0.0,0.0,0.0,,0.0,
31,,,0.0,0.0,0.0,0.0,,0.0,
32,,,0.0,0.0,0.0,0.0,,0.0,
33,,,0.0,0.0,0.0,0.0,,0.0,
34,,,0.0,0.0,0.0,0.0,,0.0,
35,,,0.009180172148831605,0.02797363276653277,0.0,0.023548044647492005,,0.0,
36,,,0.05274238863980592,0.018645167952957037,0.0,0.011220354056517142,,0.0,
37,,,0.019869790555526158,0.006807914051331979,0.003044748986570003,0.03546523236647562,,0.0,
38,,,0.028327352423210123,0.055799148785460495,0.025857864470822552,0.03517359494735031,,0.0,
39,,,0.0,0.04022551062574463,0.031529570458881905,0.03317399576117244,,0.0,
40,,,0.0,0.0,0.0,0.0,,0.0,
41,,,0.0,0.0,0.0,0.0,,0.0,
42,,,0.0,0.0,0.0,0.0,,0.0,
43,,,0.0,0.0,0.0,0.0,,0.0,
44,,,0.0,0.0,0.0,0.0,,0.0,
45,,,0.014081968672550276,0.05300727493595188,0.0009702202878910052,0.0050636343896085624,,0.0,
46,,,0.011860378850289992,0.03444244205293843,0.00043082326677731697,0.0033761992212813768,,0.0,
47,,,0.017663534139761006,0.0,0.0,0.021562000322317372,,0.0,
48,,,0.023671789576434153,0.041079925396681365,0.06316253042044624,0.03013197727005723,,0.0,
49,,,0.013956434795035392,0.06054085143278044,0.046936238373171596,0.007598865557675609,,0.0,
50,,,0.0,0.01663734403239419,0.0,0.01869317684502994,,0.0,
51,,,0.010975726369378876,0.0007834939160129,0.0,0.002704542719154275,,0.0,
52,,,0.04154945785180619,0.018956798162670374,0.024285100984827772,0.056815601960804596,,0.0,
53,,,0.0032127602780341337,0.02300468682794177,0.00016834627563187368,0.016098090735253756,,0.0,
54,,,0.061650247943749424,0.0135458724790159,0.04590102925103467,0.026716550957174557,,0.0,
55,,,2.0670545660065065e-05,0.0028371031417608952,0.0006102402621559223,0.001583929133328047,,0.0,
56,,,0.00037582052688490427,0.007586035266873623,0.00014092642177077029,8.277343868558191e-05,,0.0,
57,,,0.027058319844516322,0.0,0.053581576504531714,0.0245047177450492,,0.0,
58,,,0.03146768215980731,0.0,0.05208150908334682,0.06514766528487938,,0.0,
59,,,0.0,0.030897010067984086,0.0,0.022467018927717856,,0.0,
60,,,0.06506206589202432,0.09187805326983042,0.1345500186079329,0.0821638036826131,,-0.0,
61,,,0.09722321114125813,0.09125146919078077,0.0909046176510318,0.038226348285424976,,0.0016683126044674183,
62,,,0.0720293610681825,0.04200458481384439,0.0,0.025711648931374318,,-0.0,
