,Random,Trivial,RBF-SVM,RF,ExtraTrees,AdaBoost,GradBoost,GP,LogisticReg,MLP
0,,,,0.0025291047771979127,0.022193822867259124,1.2374358598340263e-08,0.001569906167648789,,0.0,
1,,,,0.006718346253229974,0.0015745276417074687,0.0384826291545841,0.012725588112115695,,0.0,
2,,,,0.013201404515446574,0.0,0.05440318089927461,0.012104391353724125,,0.0,
3,,,,0.02781942503933174,0.013118930363990575,0.049899604324585664,0.002072395468274781,,0.0,
4,,,,0.009997949138638228,0.02994858701675234,0.0,0.003937560214437272,,0.0,
5,,,,0.02524666353620797,0.05590969692948429,3.5561051048911464e-06,0.005830528332638756,,0.0,
6,,,,0.0,0.013183571400095368,0.003381575313027803,0.0,,0.0,
7,,,,0.034003406731877774,0.045211093074158826,0.08246215603604626,0.35398615680888845,,0.0,
8,,,,0.07010524147481646,0.016420418264489825,0.043826218736426184,0.01891755076389762,,0.0,
9,,,,0.010629034788550356,0.02909954743770936,2.0972747218234316e-06,0.031407620622012106,,0.0,
10,,,,0.005307654395875193,0.026596161601357686,0.0,0.0,,0.0,
11,,,,0.03134514288072574,0.02011437935340181,0.010838284708034301,0.06614935158920414,,0.0,
12,,,,0.01718860878900203,0.00898338947951758,0.0,0.0,,0.0,
13,,,,0.03763706190908282,0.051547936716344556,0.04386611167803147,0.022419404575859742,,0.0,
14,,,,0.0338934471306681,0.04241416871572856,6.50096457570403e-08,0.0,,0.0,
15,,,,0.0,0.0,0.0,0.0,,0.0,
16,,,,0.0,0.0,0.0,0.0,,0.0,
17,,,,0.0,0.0,0.0,0.0,,0.0,
18,,,,0.0,0.0,0.0,0.0,,0.0,
19,,,,0.0,0.0,0.0,0.0,,0.0,
20,,,,0.023366704245564925,0.025679858534209184,0.0,0.0,,0.0,
21,,,,0.007378306681013823,0.00926565894528422,0.07961347335171128,0.02019968070866967,,0.0,
22,,,,0.0,0.0,0.00033164496341029606,0.0,,0.0,
23,,,,0.0,0.021909372070803363,0.010471381224188166,0.007666646491206348,,0.0,
24,,,,0.014751668337017219,0.04877586289072881,7.109118203305657e-06,0.0,,0.0,
25,,,,0.014842893679210814,0.006715287946703214,0.0,0.0,,0.0,
26,,,,0.04211412512738557,0.0,0.0007939463459186044,0.00034287236302513315,,0.0,
27,,,,0.006029532403609515,0.017460116391173758,0.09794047253616264,0.0,,0.0,
28,,,,0.01258885632545624,0.006753388378252056,0.03777160396364722,0.020118191623015015,,0.0,
29,,,,0.0,0.0165193479204886,0.020658414486205617,0.009966714883843422,,0.0,
30,,,,0.0,0.0,0.0,0.0,,0.0,
31,,,,0.0,0.0,0.0,0.0,,0.0,
32,,,,0.0,0.0,0.0,0.0,,0.0,
33,,,,0.0,0.0,0.0,0.0,,0.0,
34,,,,0.0,0.0,0.0,0.0,,0.0,
35,,,,0.0,0.008767191605795425,0.0036973030553212583,0.0,,0.0,
36,,,,0.015066665360235793,0.027179638860157528,0.08983393759506783,0.06201835544244097,,0.0,
37,,,,0.01603339215230048,0.0,0.03613354016235511,0.014798384229134747,,0.0,
38,,,,0.06643478865634066,0.035124470571545455,1.7270300058816214e-07,0.014902677787308511,,0.0,
39,,,,0.0,0.018915734971038854,0.0019670851597065825,0.0,,0.0,
40,,,,0.0,0.0,0.0,0.0,,0.0,
41,,,,0.0,0.0,0.0,0.0,,0.0,
42,,,,0.0,0.0,0.0,0.0,,0.0,
43,,,,0.0,0.0,0.0,0.0,,0.0,
44,,,,0.0,0.0,0.0,0.0,,0.0,
45,,,,0.0,0.011021693491952419,0.0,0.0028698705816716944,,0.0,
46,,,,0.0486115718842951,0.015513466783492455,0.0023583070848462607,0.02823040295633682,,0.0,
47,,,,0.05332950688995153,0.03857624798543854,0.0019963762492372357,0.0017310754560395064,,0.0,
48,,,,0.006446798097023193,0.006642538488453464,0.049909552987713164,0.0,,0.0,
49,,,,0.035323527275181635,0.007191714076232728,0.02059816189580398,0.05889222376557335,,0.0,
50,,,,0.009446504679728776,0.02903826866112001,1.3425659346947844e-06,0.0,,0.0,
51,,,,0.009848698002868807,0.006194354679153203,0.0,0.023325179919494267,,0.0,
52,,,,0.0,0.02302537091720713,0.0001417085639881034,0.004585844589058136,,0.0,
53,,,,0.0056371081674340805,0.012212384019707815,0.011589583048418551,0.0,,0.0,
54,,,,0.036889637400929355,0.03857951496886789,0.04020741665340882,0.0,,0.0,
55,,,,0.056331451377635976,0.02842751868113963,0.0034026572027212867,0.0,,0.0,
56,,,,0.022728045817675145,0.028052605912569806,0.04099125686281633,0.002402946601803199,,0.0,
57,,,,0.006037456875308038,0.012700090607067335,0.0,0.012851322073272171,,0.0,
58,,,,0.009776023329617614,0.030964280902929686,0.006128974039187257,0.0,,0.0,
59,,,,0.07794784935566798,0.0,0.0006867502799888047,0.046699852630516625,,0.0,
60,,,,0.0,0.03581132579462327,6.348318308429084e-09,0.02461226134809614,,0.0,
61,,,,0.009506621352396568,0.029568000000000004,0.010198127630014096,0.009834538700523143,,0.0,
62,,,,0.06790977516550033,0.027098464081866773,0.10540420230886319,0.10283050384026955,,0.0,
