,Mean,Median,RF,ExtraTrees,GradBoost,AdaBoost,GP,ElasticNet,MLP,MLP_big
0,,,0.020210961873622334,0.036786492192975265,0.0081110232196458,0.02365650307550744,,-0.0,,
1,,,0.028066135999269475,0.06650997879196545,0.09258562431331123,0.0414332451147044,,-0.0,,
2,,,0.058372066383542864,0.05030846409580011,0.1509259192466853,0.14166707925406485,,-0.0,,
3,,,0.02341045118510517,0.027144298809085088,0.008680696626785693,0.0,,-0.0,,
4,,,0.01504759135217779,0.05941025995697467,0.013763945333587158,0.012411978142028327,,-0.0,,
5,,,0.033190796822610794,0.028308453034886705,0.0282343573837593,0.06819192745448954,,-0.0,,
6,,,0.0,0.0,0.0,0.0,,0.0,,
7,,,0.0,0.0,0.0,0.0,,0.0,,
8,,,0.005939236342063685,0.04087920713801356,0.008587427812061363,0.01864063130472503,,-0.0,,
9,,,0.016229842155993917,0.032724999507055555,0.0034297399955711383,0.006128741176529647,,-0.0,,
10,,,0.009882720788414347,0.05403568330028398,0.024802270980481232,0.07116492833343842,,-0.0,,
11,,,0.010261283277725153,0.0387404597785615,0.043827849645324844,0.04955535123407123,,-0.0,,
12,,,0.0,0.0,0.0,0.0,,0.0,,
13,,,0.0,0.0,0.0,0.0,,0.0,,
14,,,0.03233726990828914,0.04492962984719116,0.016704025645613827,1.9511564474964982e-06,,-0.0,,
15,,,0.03228455010445106,0.030451695718995093,0.04985164057680691,0.01638798992485084,,-0.0,,
16,,,0.0,0.0,0.0,0.0,,0.0,,
17,,,0.0,0.0,0.0,0.0,,0.0,,
18,,,0.029166914842309755,0.038183466074817166,0.04098063393653231,0.03467498554334968,,-0.0,,
19,,,0.06914803552163426,0.032738902842792864,0.06671128346935853,0.026647466031932625,,-0.0,,
20,,,0.08600657548075251,0.07864715750274283,0.09631711567447235,0.04158794677926175,,-0.0,,
21,,,0.015694897866965023,0.04981653136592852,0.015073912021078084,0.07589705776025617,,-0.0,,
22,,,0.008735409553010033,0.050616708283435716,0.006358265494316223,0.013644398495938825,,-0.0,,
23,,,0.11259288792949998,0.03804958762820203,0.08461182293163957,0.04402132524671423,,-0.0,,
24,,,0.04561880284597942,0.07149431418899074,0.03213113642366557,0.10227238630803544,,-0.0010514382533453243,,
25,,,0.33731777675244246,0.10112498054801367,0.198265433434798,0.1700727898413884,,0.0,,
26,,,0.010485793014141003,0.029098729393288315,0.010045875834505705,0.04194131782226557,,0.0,,
