,Mean,Median,RF,ExtraTrees,GradBoost,AdaBoost,GP,ElasticNet,MLP,MLP_big
0,,,0.0145191514495013,0.030033334350264524,0.01583664598252382,0.031988985849123464,,-0.0,,
1,,,0.012123398536332802,0.03585219648260682,0.017202600143216427,0.04531843203139955,,-0.0,,
2,,,0.042790852827327544,0.03686499273217965,0.09019256705214072,0.03838212431985422,,-0.0,,
3,,,0.01476265863599415,0.04521172525707623,0.031758450152244724,0.0036848709157967026,,-0.0,,
4,,,0.027035452638293288,0.01489032319397982,0.0177576686903417,0.021153316899445034,,-0.0,,
5,,,0.01567900891663338,0.01771454906853328,0.010592276039744438,0.054665123279657966,,-0.0,,
6,,,0.0,0.0,0.0,0.0,,0.0,,
7,,,0.0,0.0,0.0,0.0,,0.0,,
8,,,0.09921332809218515,0.023265802916599885,0.06560581404562259,0.04659128637551235,,-0.0,,
9,,,0.03427075581337581,0.05725961976044902,0.04309766399975437,0.05475797606468338,,-0.0,,
10,,,0.04621239200770482,0.010716786968843931,0.02989017142757153,0.005414573485684179,,-0.0,,
11,,,0.018061162380835254,0.02762919105743606,0.03044187793236445,0.017986991755350783,,-0.0,,
12,,,0.0,0.0,0.0,0.0,,0.0,,
13,,,0.0,0.0,0.0,0.0,,0.0,,
14,,,0.024311193662860282,0.03805494716101156,0.05063265733294087,0.03995737496312858,,-0.0,,
15,,,0.03624012400021446,0.06400892014077739,0.03004343049006738,0.07370492203103321,,-0.0,,
16,,,0.0,0.0,0.0,0.0,,0.0,,
17,,,0.0,0.0,0.0,0.0,,0.0,,
18,,,0.004229421525803706,0.01522621102171427,0.004554736660762592,0.01790550529701275,,-0.0,,
19,,,0.001772620852379795,0.028413035626215936,0.0015244619774334234,0.01766340693650725,,-0.0,,
20,,,0.057152962791691166,0.02235573333100809,0.06173284377197002,0.10774619403726059,,-0.0,,
21,,,0.10431141242538347,0.07076925126792707,0.07265875920089625,0.05085904295521918,,-0.0,,
22,,,0.03558981761540182,0.053906459135751206,0.09624293839172235,0.054300517865296,,-0.0,,
23,,,0.17133804064809172,0.04533252495294869,0.18067829152921838,0.11132746353261345,,-0.0,,
24,,,0.03113635955736451,0.0904071919525319,0.020475096311155874,0.021937460090903263,,0.0,,
25,,,0.18986235184220873,0.150528414883872,0.10814188692775561,0.1415297001502693,,-3.1559242721327314e-20,,
26,,,0.019387533780416796,0.12155878873827268,0.020939161940552314,0.043124731164248684,,0.0,,
