,Random,Trivial,RBF-SVM,RF,ExtraTrees,AdaBoost,GradBoost,GP,LogisticReg,MLP
0,,,,0.03528892504363902,0.04054308133641278,0.00025719200703381,0.07120680096548711,,0.0,
1,,,,0.027449832865043232,0.051498092296402884,0.037174552745900695,0.05041568419581135,,0.0,
2,,,,0.022771887367069872,0.048179472996645996,0.049634887616863445,0.009154433389749242,,0.0,
3,,,,0.054139912504844755,0.017893637765811564,0.06350123025454221,0.048327692441467014,,0.0,
4,,,,0.00894811994288435,0.057515499368408204,0.011102154614525689,0.02006540081288953,,0.0,
5,,,,0.01948388486564913,0.059949456276055524,0.10150116293679337,0.15266979268661743,,0.0,
6,,,,0.0,0.0,0.0,0.0,,0.0,
7,,,,0.0,0.0,0.0,0.0,,0.0,
8,,,,0.06623497265276163,0.011619512691355128,0.04455201014625179,0.04454485434005494,,0.0,
9,,,,0.0409293661122823,0.03587530257034614,0.08633962203505556,1.5420134907042333e-05,,0.0,
10,,,,0.09499537906226344,0.08053416251491849,0.1909348551395765,0.18396887404135429,,0.0,
11,,,,0.07980267974189888,0.04168246527450315,0.049907813169128575,0.005628481596902231,,0.0,
12,,,,0.0,0.0,0.0,0.0,,0.0,
13,,,,0.0,0.0,0.0,0.0,,0.0,
14,,,,0.05967149100873985,0.0613531822630096,0.005722676924819488,0.019545527855923762,,0.0,
15,,,,0.0828195373071897,0.030930182237318665,0.11957034103819272,0.10950693077166336,,0.0,
16,,,,0.0,0.0,0.0,0.0,,0.0,
17,,,,0.0,0.0,0.0,0.0,,0.0,
18,,,,0.03645356533009008,0.10645159299756365,0.10002417269512283,0.16135661169691576,,0.0,
19,,,,0.07135462595904488,0.09675586564698525,0.05033310297540107,0.009796019621253108,,0.0,
20,,,,0.04416200824421178,0.054506637285553036,0.0,0.026886936716324295,,0.0,
21,,,,0.07233179819258985,0.02859853283834976,0.060023964299967224,0.0305394544530336,,0.0,
22,,,,0.06799248487238327,0.02228108726455079,0.014861055833735629,8.041376271408735e-07,,0.0,
23,,,,0.0547109313544593,0.019158637556651592,0.009562593476359127,0.007526370982647457,,0.0,
24,,,,0.017032022688654554,0.012313475878877317,5.522556613790003e-05,0.003510291814144985,,0.0,
25,,,,0.013280261176723812,0.08060170881127138,0.00015076040280954557,0.045153945011097145,,0.0,
26,,,,0.03014631370757633,0.04175841412900906,0.004790626121782817,0.00017967233412920827,,0.0,
