,Mean,Median,RF,ExtraTrees,GradBoost,AdaBoost,GP,ElasticNet,MLP
0,,,0.014225367077699873,0.0,0.09802085222951663,0.014000054530608447,,-0.0,
1,,,0.00675194876326006,0.02771681519779276,0.0028375152404607625,0.029079934161726197,,-0.0,
2,,,0.0034188648908195242,0.0444370299870655,0.019764006726463598,0.0466569368256101,,-0.0,
3,,,0.01231190384455386,0.03247265990861461,0.013320184185098184,0.009301369712338107,,-0.0,
4,,,0.008473293549095925,0.00013551139502780373,0.006752006721279377,0.024273967888952717,,-0.0,
5,,,0.003911770979323872,0.0077504345238186955,0.020572129902898695,0.03823634971610405,,-0.0,
6,,,0.0,0.0,0.0,0.0,,0.0,
7,,,0.0,0.0,0.0,0.0,,0.0,
8,,,0.015299197040531301,0.004542695853227119,0.0,0.016554329995276763,,-0.0,
9,,,0.04612043227677572,0.011670058723891888,0.005492389911693303,0.015353884385679778,,-0.0,
10,,,0.0027768337934434744,0.020238106434965285,0.0022139526667413517,0.018593102944745227,,-0.0,
11,,,0.00018326740330006365,0.018463905272551283,0.0016802159440607218,0.022077840297209054,,-0.0,
12,,,0.0,0.0,0.0,0.0,,0.0,
13,,,0.0,0.0,0.0,0.0,,0.0,
14,,,0.0770407076234928,0.027706865509942624,0.0023022135191585794,0.04401335209596721,,-0.0,
15,,,0.02275405788608893,0.09080856577977374,0.060999984558367644,0.07432029866491713,,-0.0,
16,,,0.0,0.0,0.0,0.0,,0.0,
17,,,0.0,0.0,0.0,0.0,,0.0,
18,,,0.005369900946331342,0.013579904769033469,0.00116477123051704,0.03621157742253449,,-0.0,
19,,,0.019147221948176057,0.04797061087923065,0.005991104549548888,0.040018022573308665,,-0.0,
20,,,0.037413252699434955,0.0071391517125521265,0.0020262720093453153,0.012517976591189268,,-0.0,
21,,,0.037359101220366446,0.06054022364797094,0.005961102085908833,0.013266727446463468,,-0.0,
22,,,0.001497924708204265,0.0035822198905888793,0.0,0.019212599412496426,,-0.0,
23,,,0.04733520717987853,0.010109240415733852,0.10121646292173665,0.06021305122101701,,-0.0,
24,,,0.0763389385266481,0.12992565798439729,0.08022458299155319,0.08743814480527631,,0.0,
25,,,0.45964647670832787,0.34302567423652575,0.513148429683657,0.23310948361704686,,-0.004141994184736276,
26,,,0.10262433093424703,0.09818466787729568,0.05631182292199424,0.14555099569153282,,0.0,
