,Mean,Median,RF,ExtraTrees,GradBoost,AdaBoost,GP,ElasticNet,MLP,MLP_big
0,,,0.02166890901131765,0.04534892011614554,0.018865189309330566,0.0,,-0.0,,
1,,,0.0012776085895213837,0.008629770306717792,0.011967159476677973,0.0,,-0.0,,
2,,,0.0018688889926666015,0.007924308288144435,0.02523064239800405,0.0323209736593069,,-0.0,,
3,,,0.009956363129000381,0.0019742808592859793,0.0,0.0,,-0.0,,
4,,,0.0031941562042800387,0.009883069214072603,0.0029999934873085462,0.014954323664087818,,-0.0,,
5,,,0.11536576384466787,0.017654752518004118,0.1338398172799787,0.09015510531889132,,-0.0,,
6,,,0.010214573359850718,0.0023266187926411063,0.028255981196349297,0.03909192198210248,,-0.0,,
7,,,0.0,0.004308880826745179,0.006254621305488237,0.0,,-0.0,,
8,,,0.0064975022087463115,0.009376601385868004,0.008923137373077577,0.029736204288547795,,-0.0,,
9,,,0.012942915446733927,0.03929460820284904,0.056497798987852545,0.0,,-0.0,,
10,,,0.012891720359617446,0.06467054421595182,0.008184625213472466,0.0,,-0.0,,
11,,,0.0,0.005574325065379794,0.004162876534768545,0.0,,-0.0,,
12,,,0.008005361431538285,0.004176879136668309,0.006481338721924999,0.0,,-0.0,,
13,,,0.0018761759912927806,0.009540615643674684,0.00469771657416644,0.0,,-0.0,,
14,,,0.0067185828291204865,0.012680102047474986,0.007094748833139251,0.0,,-0.0,,
15,,,0.0,0.0,0.0,0.0,,0.0,,
16,,,0.0,0.0,0.0,0.0,,0.0,,
17,,,0.0,0.0,0.0,0.0,,0.0,,
18,,,0.0,0.0,0.0,0.0,,0.0,,
19,,,0.0,0.0,0.0,0.0,,0.0,,
20,,,0.019150150745335305,0.08080651331319808,0.04704324747420073,0.0,,-0.0,,
21,,,0.01666773218006721,0.0,0.009413020740286524,0.0,,-0.0,,
22,,,0.0010507763591658778,0.0012075445042180988,0.007753780303256852,0.0031401985428601976,,-0.0,,
23,,,0.038434809730300015,0.02963143048115584,0.023795528327593442,0.041612340831149355,,-0.0,,
24,,,0.0086317495298548,0.055372406559663356,0.024980656013495677,0.0,,-0.0,,
25,,,0.0,0.040026903426266594,0.0,0.0,,-0.0,,
26,,,0.003988536177914113,0.004946744110550657,0.002530230926169057,0.05639599164395149,,-0.0,,
27,,,0.0,0.013079928615224178,0.007435160868907185,0.0,,-0.0,,
28,,,0.004634795075483831,0.0072125540862992875,9.009107760931977e-08,0.0,,-0.0,,
29,,,0.002856210765105567,0.0413334031177648,0.008178525911291146,0.0,,-0.0,,
30,,,0.0,0.0,0.0,0.0,,0.0,,
31,,,0.0,0.0,0.0,0.0,,0.0,,
32,,,0.0,0.0,0.0,0.0,,0.0,,
33,,,0.0,0.0,0.0,0.0,,0.0,,
34,,,0.0,0.0,0.0,0.0,,0.0,,
35,,,0.02599370622859352,0.03596532772367151,0.01262214151729013,0.0,,-0.0,,
36,,,0.0007065461066765849,0.005390548014477893,0.016764541730554836,0.017874655440431052,,-0.0,,
37,,,0.00929581073718681,0.007640044170492799,0.0040231842321409705,0.024900180748118023,,-0.0,,
38,,,0.014919551693312872,0.005070921986491454,0.028387153698164955,0.020412293627710663,,-0.0,,
39,,,0.009478693613643365,0.08078910223621477,0.003036360602208088,0.02197417664586642,,-0.0,,
40,,,0.0,0.0,0.0,0.0,,0.0,,
41,,,0.0,0.0,0.0,0.0,,0.0,,
42,,,0.0,0.0,0.0,0.0,,0.0,,
43,,,0.0,0.0,0.0,0.0,,0.0,,
44,,,0.0,0.0,0.0,0.0,,0.0,,
45,,,0.0,0.02307107615763338,0.0,0.0,,-0.0,,
46,,,0.0016738738248929259,0.0037115696155912035,0.01701000594424821,0.024153832063530757,,-0.0,,
47,,,0.0016362267293588916,0.00197896473834331,0.00309050354816818,0.0,,-0.0,,
48,,,0.0,0.0017133608774298266,0.007624677457571069,0.0,,-0.0,,
49,,,0.01298093456760462,0.03899443976552582,0.0,0.0,,-0.0,,
50,,,0.31838984110163593,0.0234219288845992,0.18285263262545026,0.11617075996643789,,-0.0,,
51,,,0.006976975367172613,0.01024126530812057,0.053276687770921705,0.04530633443046127,,-0.0,,
52,,,0.00510338198006997,0.007832953906724019,0.015182834533501796,0.0346440597430689,,-0.0,,
53,,,0.0033827161480518204,0.004526477125765436,0.005494722992731182,0.0,,-0.0,,
54,,,0.04206544270495884,0.03004944570784528,0.006424001364766627,0.052106439725094426,,-0.0,,
55,,,0.03348231973632311,0.023680822271050332,0.0035409623668402105,0.007062460251571076,,-0.0,,
56,,,0.0004782088796082604,0.004144240053958024,0.027164611355614297,0.03034047304416568,,-0.0,,
57,,,0.007060111996616487,0.005242144884772165,0.028218114205488417,0.07782873746617489,,-0.0,,
58,,,0.004336076267379502,0.007474676348366316,0.0014201226583652829,0.0,,-0.0,,
59,,,0.00939560766950275,0.03192037870402047,0.0,0.030876965693864493,,-0.0,,
60,,,0.045559987064515625,0.0405338301581505,0.03508236899984691,0.09169093959629644,,-0.001170539326463087,,
61,,,0.11808690038072825,0.04944637039308157,0.08776379477729301,0.08372323796424333,,0.0,,
62,,,0.02110380524058668,0.040178406133709856,0.006434690271016422,0.013527393662067405,,0.0,,
