learners,metrics,0,1,2,3,4,5,6,7,8,9
RF,test_F1,0.0,0.0,0.7499999999999999,0.3333333333333333,0.7499999999999999,0.5,0.7499999999999999,1.0,0.7499999999999999,0.5
RF,train_F1,1.0,1.0,1.0,1.0,0.9666666666666666,0.9666666666666666,1.0,1.0,1.0,1.0
RF,test_Prec,0.0,0.0,0.6,0.3333333333333333,0.6,1.0,0.6,1.0,0.6,1.0
RF,train_Prec,1.0,1.0,1.0,1.0,0.9354838709677419,0.9354838709677419,1.0,1.0,1.0,1.0
RF,test_Recall,0.0,0.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333
RF,train_Recall,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RF,test_MCC,-0.5773502691896258,-1.0,0.4472135954999579,-0.3333333333333333,0.4472135954999579,0.4472135954999579,0.4472135954999579,1.0,0.4472135954999579,0.4472135954999579
RF,train_MCC,1.0,1.0,1.0,1.0,0.9332565252573828,0.9332565252573828,1.0,1.0,1.0,1.0
ExtraTrees,fit_time,0.022911787033081055,0.0264585018157959,0.01964545249938965,0.0137939453125,0.013937711715698242,0.021045446395874023,0.019224882125854492,0.017148256301879883,0.01406097412109375,0.012567758560180664
ExtraTrees,score_time,0.01558232307434082,0.017063379287719727,0.019881725311279297,0.01074528694152832,0.010772943496704102,0.014423847198486328,0.013349771499633789,0.012748479843139648,0.010536670684814453,0.010010480880737305
ExtraTrees,test_Acc,0.25,0.0,0.8333333333333334,0.5,0.8333333333333334,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666
ExtraTrees,train_Acc,0.8928571428571429,0.9285714285714286,0.9482758620689655,0.8448275862068966,0.8448275862068966,0.8620689655172413,0.8620689655172413,0.9310344827586207,0.896551724137931,0.8620689655172413
ExtraTrees,test_F1,0.0,0.0,0.8571428571428571,0.6666666666666666,0.8571428571428571,0.5,0.7499999999999999,1.0,0.3333333333333333,0.5
ExtraTrees,train_F1,0.9032258064516129,0.9333333333333333,0.9508196721311475,0.8656716417910448,0.8656716417910448,0.8709677419354839,0.8787878787878788,0.9354838709677419,0.9,0.8787878787878788
ExtraTrees,test_Prec,0.0,0.0,0.75,0.5,0.75,1.0,0.6,1.0,0.3333333333333333,1.0
ExtraTrees,train_Prec,0.8235294117647058,0.875,0.90625,0.7631578947368421,0.7631578947368421,0.8181818181818182,0.7837837837837838,0.8787878787878788,0.8709677419354839,0.7837837837837838
