,Random,Trivial,RBF-SVM,RF,ExtraTrees,AdaBoost,GradBoost,GP,LogisticReg,MLP
0,,,,0.05359262698658048,0.019945048338052045,0.03959618496816486,0.11716023682395527,,0.0,
1,,,,0.05699236703784262,0.08958282817370436,0.09120555753306439,0.07026179934749534,,0.0,
2,,,,0.019289353317886376,0.03413517676925395,0.047646807275082595,0.0,,0.0,
3,,,,0.04026313530277389,0.023631958786244182,0.11326571268712052,0.02722078677383455,,0.0,
4,,,,0.028861252111425727,0.018846358970669615,0.10979769038906843,0.002180595814188661,,0.0,
5,,,,0.03872354748727204,0.034278173468800466,0.03907680539303534,0.046802478998608746,,0.0,
6,,,,0.0,0.0,0.0,0.0,,0.0,
7,,,,0.0,0.0,0.0,0.0,,0.0,
8,,,,0.01943127240404266,0.06127935221649976,0.011356781760220414,7.256111085140704e-06,,0.0,
9,,,,0.030082531720388578,0.014824010972354768,6.975288400288277e-05,0.019773896448232714,,0.0,
10,,,,0.0,0.045482043388522096,0.0,0.00949036392938368,,0.0,
11,,,,0.11081166155546582,0.04223808482142814,0.03779953108279121,0.1134642913923259,,0.0,
12,,,,0.0,0.0,0.0,0.0,,0.0,
13,,,,0.0,0.0,0.0,0.0,,0.0,
14,,,,0.019060365897193288,0.010832680726126075,0.017059221554399727,0.01810479966901394,,0.0,
15,,,,0.0512683156852005,0.10081898253428853,0.10464638462550731,0.178152140471265,,0.0,
16,,,,0.0,0.0,0.0,0.0,,0.0,
17,,,,0.0,0.0,0.0,0.0,,0.0,
18,,,,0.0,0.04158694821499332,0.02044723351483193,0.03072318402822338,,0.0,
19,,,,0.03591053609026857,0.07869526766079085,0.03929388144022062,0.0,,0.0,
20,,,,0.0646112809557367,0.02271816688381943,0.0,0.0,,0.0,
21,,,,0.01546946640713443,0.005094570813681423,0.01712032105037181,0.00023195559064231378,,0.0,
22,,,,0.03479847776111778,0.05801180305726385,0.007027814960395781,0.0,,0.0,
23,,,,0.059743879187131976,0.01860279749505591,0.07051138528874279,0.03395870119397833,,0.0,
24,,,,0.03537898850607318,0.07151513932193473,0.053473846020632335,0.038797992552193586,,0.0,
25,,,,0.1096350255179848,0.08927741618404827,0.09255018998342646,0.12188768264721316,,-0.00616700739795837,
26,,,,0.17607591606848055,0.11860319120246818,0.08805489758892061,0.17178183820836013,,0.007047672351566231,
