,Random,Trivial,RBF-SVM,RF,ExtraTrees,AdaBoost,GradBoost,GP,LogisticReg,MLP
0,,,,0.027020287016921135,0.07939442997518506,0.06289036129434318,4.2654892077969466e-05,,279.1721005295339,
1,,,,0.059257938150303266,0.07927958191798049,0.05939730684192068,0.03863687536807419,,221.15484937745072,
2,,,,0.03090003800901762,0.010450770077565326,0.0,0.0005608099176911467,,-17.153905328187864,
3,,,,0.06578353997864403,0.005147291732657581,0.08765179060425488,0.10355486232364593,,-168.80684510852237,
4,,,,0.019679864109499894,0.03262006480456651,0.005369844208357754,0.011645927192595678,,66.02434875836728,
5,,,,0.04983292849200273,0.034247750112552995,0.048399138597241945,0.21437707043604867,,-165.0383539983304,
6,,,,0.0,0.0,0.0,0.0,,0.0,
7,,,,0.0,0.0,0.0,0.0,,0.0,
8,,,,0.05133914800361046,0.011947191801035647,0.01644898395853166,0.010907254634693674,,9.037730844323994,
9,,,,0.04800431176423689,0.004272082569253988,0.04272397701856341,0.012411329587373848,,173.1876297037384,
10,,,,0.0508602193157434,0.048536506332303435,1.3934419757991323e-07,0.07551916284387752,,0.9793099441466117,
11,,,,0.01247125362880736,0.018914156617117546,0.016882531571205624,0.00931304434098125,,-321.96065865752615,
12,,,,0.0,0.0,0.0,0.0,,0.0,
13,,,,0.0,0.0,0.0,0.0,,0.0,
14,,,,0.06652735720473164,0.013416664505062034,0.15118528659852953,0.03932866973141198,,-197.01658506501352,
15,,,,0.05803348186006181,0.04401212297271929,3.01655495440848e-05,0.053792133765214474,,-38.44440218041345,
16,,,,0.0,0.0,0.0,0.0,,0.0,
17,,,,0.0,0.0,0.0,0.0,,0.0,
18,,,,0.03358608544990393,0.07264940742855773,0.027701584154869303,0.04268662285434741,,7.7898177014591425,
19,,,,0.0347831852971188,0.09333199770249805,0.0022445239681075013,0.009770356599167123,,-357.3661178168793,
20,,,,0.0875612702648392,0.13457199243541826,0.0,0.007992470119187809,,115.19852164119526,
21,,,,0.021757148777455444,0.09413945458072223,0.06276832841750224,0.06363050250506777,,-0.5466625232936887,
22,,,,0.07083127827387528,0.06836152837993388,0.0,0.0029407627456296947,,6.897245301903842,
23,,,,0.06642565015727142,0.10699487196308635,0.07638115197268529,0.04896470162645963,,-52.474459486632306,
24,,,,0.10516921805574002,0.039335539293072076,0.0013464896961437405,0.07522401662730768,,0.1255494894733426,
25,,,,0.009756097560975613,0.0076877176684338865,0.14046684164526907,0.01379932731474343,,0.09435739256250235,
26,,,,0.030419698629240044,0.0006888771302776517,0.19811155455873247,0.16490144457440314,,0.07142961321110675,
