,Random,Trivial,RBF-SVM,RF,ExtraTrees,AdaBoost,GradBoost,GP,LogisticReg,MLP,MLP-big
0,,,,0.07614946894857623,0.08951139065471189,0.022813143423064407,0.035297203615436444,,0.0,,
1,,,,0.03135509540715219,0.06795557944941719,0.06297075149477246,0.021971002241595934,,0.0,,
2,,,,0.06426368257421117,0.04544251670553982,0.13068186744626087,0.1714450200796254,,0.0,,
3,,,,0.06794097378244628,0.08215752916818034,0.07758906738116862,0.20295235577060883,,0.0,,
4,,,,0.04041056718490088,0.008984497515466882,0.043272301754246886,0.01305704761810729,,0.0,,
5,,,,0.06989714604371389,0.04662340264182426,0.03734036084199493,0.014515146193171095,,0.0,,
6,,,,0.0,0.0,0.0,0.0,,0.0,,
7,,,,0.0,0.0,0.0,0.0,,0.0,,
8,,,,0.03709882724582669,0.07113977336439212,0.05730719149154238,0.028691372923462775,,0.0,,
9,,,,0.036548878978462214,0.06804181517370081,0.02321541307412648,0.042260715585287115,,0.0,,
10,,,,0.082286624503675,0.04378091159382178,0.045973333297391866,0.006142104654784515,,0.0,,
11,,,,0.049306049046395115,0.035171209876433476,0.047934990614965506,0.046930906033542136,,0.0,,
12,,,,0.0,0.0,0.0,0.0,,0.0,,
13,,,,0.0,0.0,0.0,0.0,,0.0,,
14,,,,0.0749906891203472,0.03342396441203428,0.039852253828203205,0.05108400708968641,,0.0,,
15,,,,0.06364600551815165,0.024255624558569076,0.03093112308317259,0.016188710172278187,,0.0,,
16,,,,0.0,0.0,0.0,0.0,,0.0,,
17,,,,0.0,0.0,0.0,0.0,,0.0,,
18,,,,0.04132493540928187,0.042111464223275566,0.038888703684041265,0.03287037764704617,,0.0,,
19,,,,0.0315037345671326,0.02452494996358235,0.02610095418558071,0.0029391185889863403,,0.0,,
20,,,,0.06886296475715496,0.06565027226197165,0.0633400505827828,0.1694303071196711,,0.0,,
21,,,,0.034587795575010946,0.08269689154626707,0.04862837547397487,0.011208856068859406,,0.0,,
22,,,,0.060045195691585854,0.05389090942529192,0.04504091190315848,0.026715221121230856,,0.0,,
23,,,,0.027915776805097915,0.047597935874447245,0.030250530252568058,0.016014837645714968,,0.0,,
24,,,,0.005622034603743541,0.015195314334536553,0.01987035611959438,0.0031468599161173154,,0.0,,
25,,,,0.021450014468671275,0.02485767869700808,0.06830944287230427,0.06867651488061043,,0.0,,
26,,,,0.01479353976846253,0.02698636855952763,0.039688877195084994,0.018462315034177456,,0.0,,
