,Random,Trivial,RF,AdaBoost,GradBoost,LogisticReg,MLP-big
39,,,0.0,0.0,0.0,-0.0004335051890592754,
40,,,0.0,0.0,0.0,-4.698604825802681e-05,
41,,,0.0,0.0,0.0,-0.00011848124760301247,
42,,,0.05883629808287037,0.033857149624870034,0.0780370676486241,-0.027602347360806006,
43,,,0.01804707804063576,0.05811851834466545,0.054593199838450956,0.0015128144813620454,
44,,,0.004745675539539631,0.020278015894734564,0.016470892216570224,0.014695352919839345,
45,,,0.0037761749153608346,0.014151830618478134,0.022172889851761243,0.009313997201125771,
46,,,0.01374650318427619,0.011323402740120966,0.011685133496990442,-0.025966253194270757,
47,,,0.02946203615722958,0.032264326474512973,0.031563868167734765,0.013401342015530237,
48,,,0.0,0.0,0.0,-0.0019324674744683637,
49,,,0.0,0.0,0.0,3.828546220974236e-05,
50,,,0.0,0.0,0.0,-0.0002715641379065365,
51,,,0.0,0.0,0.0,-0.00010781251085830068,
52,,,0.0,0.0,0.0,-1.7126514114037707e-05,
53,,,0.0,0.0,0.0,-0.0029321067947828535,
54,,,0.07301347032506983,0.0036933810379080395,0.002625290098110393,-0.008998267968851725,
55,,,0.015356204156098804,7.620653843515099e-05,0.003654450535024509,0.0008122121172112563,
56,,,0.0,0.003516193639595492,0.0,0.005732608897272305,
57,,,0.005331449454171857,0.0,0.00366597979491683,0.00046114244383299103,
58,,,0.006265970486653348,0.0,0.0,-0.007618895718066136,
59,,,0.006815128461132374,0.0,0.007185929063775383,-0.00011431360446830609,
60,,,0.023081139037795025,0.04180283225373203,0.051755526965748797,-0.007397681533806809,
61,,,0.00953068200078828,0.03212554298601239,0.02371239183326691,0.0062579699838731595,
62,,,0.00537868647202602,0.043747002184115744,0.023472192970304968,0.0007405254159080237,
63,,,0.0027422742684750884,0.026834350791629526,0.03674183594194828,-0.0015281188887526715,
64,,,0.01839507516419124,0.026175782318417322,0.032437445554083864,0.002163458079424033,
65,,,0.033059443611651834,0.041238583081738535,0.045569481427850986,-0.003097179594953292,
66,,,0.048059342096744936,0.011611106751894848,0.0,-0.1309572443125779,
67,,,0.0241698337320529,0.006033362093556157,0.06292401351792572,0.04576701181946002,
68,,,0.00384647556209438,0.008258644113493505,0.011976045279595508,0.03300218486846383,
69,,,0.00366206114937469,0.009792804919306172,0.0,0.008986894115057664,
70,,,0.028446400425766682,0.002480614317967436,0.006277669575431909,-0.03567312671335713,
71,,,0.030122837432641297,0.014222627736585256,0.02610557200883875,0.079524636835612,
72,,,0.02364240188445655,0.02104153211174391,0.015839203190961295,0.0017684220379530812,
73,,,0.05715341718886603,0.11940856288064008,0.1659720691396719,0.00016533261689120557,
74,,,0.012705785695490718,0.01890561829957015,0.0008943241665605044,0.0011311406141605292,
