,Random,Trivial,RBF-SVM,RF,ExtraTrees,AdaBoost,GradBoost,GP,LogisticReg,MLP,MLP-big
0,,,,0.06568569493966268,0.063957517879104,0.0325908449716989,0.05998814217641888,,0.0,,
1,,,,0.033667828403914704,0.046956110423982594,0.052518096108633824,0.011367868764018109,,0.0,,
2,,,,0.07264185237704893,0.11370651397456097,0.12482712015270522,0.15313906002267474,,0.0,,
3,,,,0.06281711796289262,0.050468397668268196,0.11039221417377279,0.06721804541095702,,0.0,,
4,,,,0.020493019251675265,0.05656271525799048,0.026999192067583833,0.005469996805666336,,0.0,,
5,,,,0.1445991950887358,0.026254448037435214,0.049984712056283256,0.1651362479185669,,0.0,,
6,,,,0.0,0.0,0.0,0.0,,0.0,,
7,,,,0.0,0.0,0.0,0.0,,0.0,,
8,,,,0.04112636800473486,0.07875578349324998,0.03411291972044084,0.046398370183200956,,0.0,,
9,,,,0.017897612875874276,0.05964304535421414,0.017696405043683305,0.01691683548070686,,0.0,,
10,,,,0.02711978001814208,0.07578503314920554,0.00852378852323458,0.012354069972032105,,0.0,,
11,,,,0.055568074161826006,0.030428804208414588,0.04587603661092653,0.022907742236133784,,0.0,,
12,,,,0.0,0.0,0.0,0.0,,0.0,,
13,,,,0.0,0.0,0.0,0.0,,0.0,,
14,,,,0.037160324506229525,0.02725976689921365,0.03006384368116351,0.010097855008071355,,0.0,,
15,,,,0.02186824749249841,0.02418377561310046,0.033545124851531806,0.00809490860432545,,0.0,,
16,,,,0.0,0.0,0.0,0.0,,0.0,,
17,,,,0.0,0.0,0.0,0.0,,0.0,,
18,,,,0.04960518057868642,0.028651394292171405,0.027962101277087852,0.0061277063259688475,,0.0,,
19,,,,0.043475767009529355,0.1398915017506323,0.046704736784116616,0.06729910812354918,,0.0,,
20,,,,0.10815625908116848,0.02457334776411535,0.04145914704044888,0.1327076908762166,,0.0,,
21,,,,0.020508628944109028,0.044317304797673165,0.09318099016452033,0.03369314210518362,,0.0,,
22,,,,0.07569157040391769,0.03738272450360661,0.024383401475367834,0.02227881037330385,,-0.2826777731552873,,
23,,,,0.02373806035525721,0.040364172768403615,0.007648195884628543,0.021159635019145397,,-0.059575258882444325,,
24,,,,0.00868714856383651,0.016061471441427257,0.05613621060913069,0.009407388066543385,,0.0042359566317520985,,
25,,,,0.034089814946557655,0.01142757438416415,0.06625194036312665,0.12422760749228796,,5.830299044018277e-05,,
26,,,,0.035402455033702436,0.0033685963390663715,0.06914297843991417,0.00400976903502856,,0.003244963507362717,,
